step,loss_bn_a,loss_bn_b,loss_reset,loss_recalc,acc_bn_a,acc_bn_b,acc_reset,acc_recalc
1,1.0371458530426025,2.2252044677734375,1.869826078414917,1.0369229316711426,0.9334999918937683,0.31139999628067017,0.5519999265670776,0.9343999624252319
2,1.0399572849273682,1.0399572849273682,1.8808481693267822,1.0380859375,0.9314999580383301,0.9314999580383301,0.5508999824523926,0.9343999624252319
3,1.0444234609603882,1.0444234609603882,1.8922715187072754,1.0384643077850342,0.9289999604225159,0.9289999604225159,0.5496000051498413,0.9341999292373657
4,1.0507197380065918,1.0507197380065918,1.9040615558624268,1.0391439199447632,0.9262999296188354,0.9262999892234802,0.5484999418258667,0.9340999722480774
5,1.0591068267822266,1.059106707572937,1.916133165359497,1.0403804779052734,0.9233999848365784,0.9233999848365784,0.5475999712944031,0.9329000115394592
6,1.0697970390319824,1.0697970390319824,1.9284392595291138,1.041811466217041,0.9183999300003052,0.9183999300003052,0.5469999313354492,0.9337999820709229
7,1.083292007446289,1.0832921266555786,1.9407587051391602,1.0432935953140259,0.9125999808311462,0.9125999808311462,0.5476999878883362,0.9329000115394592
8,1.099902868270874,1.099902868270874,1.9529094696044922,1.0450425148010254,0.9050999879837036,0.9050999879837036,0.5458999872207642,0.9319999814033508
9,1.1201279163360596,1.12012779712677,1.9651881456375122,1.0474231243133545,0.8956999778747559,0.8956999778747559,0.5430999994277954,0.9315999746322632
10,1.1443578004837036,1.144357681274414,1.977278232574463,1.049689531326294,0.885699987411499,0.885699987411499,0.541700005531311,0.9314999580383301
11,1.1730849742889404,1.17308509349823,1.9891318082809448,1.0524992942810059,0.8727999925613403,0.8727999925613403,0.5408999919891357,0.9318999648094177
12,1.2065953016281128,1.2065954208374023,2.000821590423584,1.055097222328186,0.8572999835014343,0.8572999835014343,0.5390000343322754,0.9314999580383301
13,1.2452309131622314,1.2452309131622314,2.0123238563537598,1.058708906173706,0.8410999774932861,0.8410999774932861,0.5370999574661255,0.9307999610900879
14,1.2889459133148193,1.2889459133148193,2.023655891418457,1.0624266862869263,0.8180999755859375,0.8180999755859375,0.5343999862670898,0.9293999671936035
15,1.3380216360092163,1.3380216360092163,2.034883499145508,1.0665478706359863,0.7964999675750732,0.7964999675750732,0.5326999425888062,0.9285999536514282
16,1.3915791511535645,1.3915791511535645,2.0457959175109863,1.0710253715515137,0.76910001039505,0.76910001039505,0.5293999910354614,0.9275000095367432
17,1.449659824371338,1.449659824371338,2.0565524101257324,1.0754222869873047,0.7398999929428101,0.7398999929428101,0.527899980545044,0.9269999265670776
18,1.5112584829330444,1.5112584829330444,2.067093849182129,1.0812971591949463,0.7063999772071838,0.7063999772071838,0.5248000025749207,0.9251999855041504
19,1.5757768154144287,1.5757768154144287,2.0775156021118164,1.0867058038711548,0.6733999848365784,0.6733999848365784,0.5223000049591064,0.9235999584197998
20,1.6418955326080322,1.6418955326080322,2.0877015590667725,1.0935173034667969,0.6378999948501587,0.6378999948501587,0.5199999809265137,0.9222999811172485
21,1.7086296081542969,1.7086296081542969,2.09783935546875,1.1002134084701538,0.602400004863739,0.602400004863739,0.5173999667167664,0.9193999767303467
22,1.7750422954559326,1.7750422954559326,2.107724905014038,1.1088430881500244,0.565500020980835,0.5654999613761902,0.5155999660491943,0.9168000221252441
23,1.8397191762924194,1.8397191762924194,2.117443561553955,1.1168971061706543,0.5252000093460083,0.5252000093460083,0.5121999979019165,0.9150999784469604
24,1.902106523513794,1.902106523513794,2.1270058155059814,1.1264305114746094,0.4832000136375427,0.4832000136375427,0.5097999572753906,0.9125999808311462
25,1.960989236831665,1.960989236831665,2.1364059448242188,1.1364021301269531,0.4401000142097473,0.4400999844074249,0.5047999620437622,0.911300003528595
26,2.0158236026763916,2.0158233642578125,2.145566701889038,1.1477363109588623,0.39889997243881226,0.39889997243881226,0.5011000037193298,0.9075999855995178
27,2.0661263465881348,2.066126585006714,2.1545979976654053,1.1593447923660278,0.35269999504089355,0.35269999504089355,0.49469998478889465,0.9048999547958374
28,2.111482620239258,2.111482620239258,2.16336727142334,1.1733789443969727,0.3068999648094177,0.3069000244140625,0.488599956035614,0.8999999761581421
29,2.1517410278320312,2.1517412662506104,2.171940326690674,1.188227891921997,0.2709999978542328,0.2709999680519104,0.4811999797821045,0.8969999551773071
30,2.1869513988494873,2.1869513988494873,2.1802802085876465,1.2031646966934204,0.2362000048160553,0.2362000048160553,0.47269999980926514,0.8935999870300293
31,2.2173409461975098,2.2173409461975098,2.1883480548858643,1.2206132411956787,0.2053000032901764,0.2053000032901764,0.4615999758243561,0.8885999917984009
32,2.2430472373962402,2.2430472373962402,2.196183681488037,1.239847183227539,0.17520000040531158,0.1751999855041504,0.45260000228881836,0.8862999677658081
33,2.264525890350342,2.264526128768921,2.2036821842193604,1.2600866556167603,0.15000000596046448,0.14999999105930328,0.44279998540878296,0.8801999688148499
34,2.28208589553833,2.28208589553833,2.2108635902404785,1.281682014465332,0.13289999961853027,0.13289999961853027,0.43209996819496155,0.8741999864578247
35,2.2963578701019287,2.2963578701019287,2.217679977416992,1.307189702987671,0.11919999122619629,0.11919999122619629,0.41679999232292175,0.8671000003814697
36,2.3076224327087402,2.3076224327087402,2.2242345809936523,1.3334698677062988,0.11229999363422394,0.11230000108480453,0.4010999798774719,0.8610999584197998
37,2.316404342651367,2.316404342651367,2.2303555011749268,1.36137056350708,0.10749999433755875,0.10750000178813934,0.38499999046325684,0.8524999618530273
38,2.323091506958008,2.323091506958008,2.236128330230713,1.3921475410461426,0.10480000078678131,0.10480000078678131,0.3668000102043152,0.8391000032424927
39,2.3280558586120605,2.3280558586120605,2.241528272628784,1.4245160818099976,0.10199999809265137,0.10199999809265137,0.34860000014305115,0.8242999911308289
40,2.331569194793701,2.331569194793701,2.2465028762817383,1.4607231616973877,0.10050000250339508,0.10050000250339508,0.3325999975204468,0.808199942111969
41,2.334012031555176,2.334012031555176,2.2510766983032227,1.495306134223938,0.10009999573230743,0.10009999573230743,0.31379997730255127,0.7930999994277954
42,2.3355588912963867,2.335559129714966,2.2552454471588135,1.5328377485275269,0.09999999403953552,0.09999999403953552,0.29820001125335693,0.7759000062942505
43,2.3364062309265137,2.3364062309265137,2.258977174758911,1.570814609527588,0.10000000149011612,0.09999999403953552,0.2789999842643738,0.7545999884605408
44,2.3366575241088867,2.3366575241088867,2.262298822402954,1.6086034774780273,0.09999999403953552,0.09999999403953552,0.262800008058548,0.7314000129699707
45,2.3365564346313477,2.3365564346313477,2.265176773071289,1.6462879180908203,0.09999999403953552,0.09999999403953552,0.24939998984336853,0.7052000164985657
46,2.336089611053467,2.336089611053467,2.26759672164917,1.6801773309707642,0.09999999403953552,0.09999999403953552,0.23809999227523804,0.6812000274658203
47,2.3354156017303467,2.3354156017303467,2.269566535949707,1.7112056016921997,0.10000000149011612,0.09999999403953552,0.22830000519752502,0.655299961566925
48,2.334506034851074,2.3345062732696533,2.271108627319336,1.7358522415161133,0.09999999403953552,0.09999999403953552,0.22059999406337738,0.6383999586105347
49,2.333406925201416,2.333406686782837,2.2721381187438965,1.754246711730957,0.09999999403953552,0.09999999403953552,0.2150999903678894,0.6194999814033508
50,2.332136392593384,2.332136631011963,2.2727279663085938,1.7652862071990967,0.09999999403953552,0.09999999403953552,0.21059998869895935,0.6090999841690063
51,2.3306756019592285,2.3306756019592285,2.272817373275757,1.7689225673675537,0.09999999403953552,0.10000000149011612,0.20730000734329224,0.6049000024795532
52,2.329105854034424,2.3291056156158447,2.272420883178711,1.7634520530700684,0.09999999403953552,0.09999999403953552,0.20509999990463257,0.6062999963760376
53,2.327296495437622,2.327296495437622,2.2714991569519043,1.751720666885376,0.09999999403953552,0.09999999403953552,0.20569998025894165,0.6148999929428101
54,2.3252663612365723,2.3252663612365723,2.27007794380188,1.7308909893035889,0.09999999403953552,0.09999999403953552,0.20599998533725739,0.6334999799728394
55,2.3230490684509277,2.3230490684509277,2.26813006401062,1.7042477130889893,0.09999999403953552,0.09999999403953552,0.20749998092651367,0.6566999554634094
56,2.320612668991089,2.320612668991089,2.2656126022338867,1.6729388236999512,0.09989999234676361,0.09989999979734421,0.2125999927520752,0.6775999665260315
57,2.3178699016571045,2.3178701400756836,2.2625341415405273,1.6384644508361816,0.09989999979734421,0.09989999234676361,0.21950000524520874,0.7027999758720398
