step,loss_bn_a,loss_bn_b,loss_reset,loss_recalc,acc_bn_a,acc_bn_b,acc_reset,acc_recalc
1,1.0365500450134277,2.2349443435668945,2.085420608520508,1.0360581874847412,0.9249999523162842,0.17010000348091125,0.39149999618530273,0.9249999523162842
2,1.0388107299804688,1.0388107299804688,2.0634820461273193,1.0368127822875977,0.9233999848365784,0.9233999848365784,0.3928000032901764,0.9249999523162842
3,1.0424542427062988,1.0424541234970093,2.0448529720306396,1.0379369258880615,0.9230999946594238,0.9230999946594238,0.3955000042915344,0.9240999817848206
4,1.0476617813110352,1.0476617813110352,2.0292510986328125,1.0389000177383423,0.9217000007629395,0.9217000007629395,0.3969999849796295,0.9241999983787537
5,1.054677128791809,1.054677128791809,2.016676902770996,1.0401337146759033,0.918999969959259,0.918999969959259,0.3999999761581421,0.924299955368042
6,1.0637297630310059,1.0637297630310059,2.006713390350342,1.0415434837341309,0.9143999814987183,0.9143999814987183,0.40209999680519104,0.923799991607666
7,1.0751867294311523,1.0751867294311523,1.9992953538894653,1.0432014465332031,0.9110000133514404,0.9109999537467957,0.40289998054504395,0.9243999719619751
8,1.0894585847854614,1.0894585847854614,1.9942739009857178,1.0450191497802734,0.904699981212616,0.904699981212616,0.4032999873161316,0.9240999817848206
9,1.1068917512893677,1.1068916320800781,1.991141438484192,1.047700047492981,0.8984999656677246,0.8984999656677246,0.40359997749328613,0.9244999885559082
10,1.1282986402511597,1.1282986402511597,1.9900736808776855,1.049360752105713,0.8924999833106995,0.8924999237060547,0.4032999873161316,0.9246000051498413
11,1.1540582180023193,1.1540580987930298,1.9908154010772705,1.0526559352874756,0.8854999542236328,0.8854999542236328,0.4016000032424927,0.9236000180244446
12,1.1847381591796875,1.1847381591796875,1.9931608438491821,1.0555171966552734,0.8749999403953552,0.875,0.3992999792098999,0.9232999682426453
13,1.220994472503662,1.220994472503662,1.9970321655273438,1.0594184398651123,0.8605999946594238,0.8605999946594238,0.398499995470047,0.9232999682426453
14,1.2631094455718994,1.2631094455718994,2.0025064945220947,1.0631059408187866,0.8464000225067139,0.8464000225067139,0.39559999108314514,0.9228999614715576
15,1.3113012313842773,1.3113012313842773,2.0090837478637695,1.0674960613250732,0.8282999992370605,0.8282999992370605,0.3926999866962433,0.9223999977111816
16,1.3658612966537476,1.3658612966537476,2.0171144008636475,1.0716804265975952,0.8069999814033508,0.806999921798706,0.3888999819755554,0.9217999577522278
17,1.4262555837631226,1.426255464553833,2.026484966278076,1.0767509937286377,0.7822999954223633,0.7822999954223633,0.3821999728679657,0.9196000099182129
18,1.4919689893722534,1.4919689893722534,2.037010669708252,1.0822200775146484,0.7537999749183655,0.7537999749183655,0.37450000643730164,0.9196000099182129
19,1.5617687702178955,1.5617687702178955,2.0486176013946533,1.0885024070739746,0.723800003528595,0.7237999439239502,0.3650999963283539,0.9175000190734863
20,1.6353237628936768,1.6353237628936768,2.0613138675689697,1.0941393375396729,0.6887999773025513,0.6887999773025513,0.35350000858306885,0.9154999256134033
21,1.7102808952331543,1.7102808952331543,2.0749423503875732,1.1016738414764404,0.6496999859809875,0.6496999859809875,0.34199997782707214,0.9154999256134033
22,1.7856805324554443,1.7856805324554443,2.0894172191619873,1.1100444793701172,0.6073999404907227,0.6074000000953674,0.3312999904155731,0.9116999506950378
23,1.8592979907989502,1.8592979907989502,2.1043169498443604,1.1178107261657715,0.5637000203132629,0.5636999607086182,0.3197000026702881,0.9092999696731567
24,1.930376410484314,1.930376410484314,2.1197941303253174,1.1275110244750977,0.5156000256538391,0.5155999660491943,0.30720001459121704,0.9068999886512756
25,1.996809482574463,1.996809482574463,2.1355068683624268,1.1374229192733765,0.4666999876499176,0.4666999876499176,0.29269999265670776,0.9049999713897705
26,2.0578386783599854,2.0578386783599854,2.1512274742126465,1.1480188369750977,0.420199990272522,0.420199990272522,0.2784999907016754,0.9016000032424927
27,2.1121575832366943,2.1121573448181152,2.166808605194092,1.15986967086792,0.37290000915527344,0.37290000915527344,0.26170000433921814,0.8978999853134155
28,2.1594467163085938,2.1594467163085938,2.1820220947265625,1.1725502014160156,0.3277999758720398,0.3278000056743622,0.24609999358654022,0.8956999778747559
29,2.199521541595459,2.199521541595459,2.1965789794921875,1.185859203338623,0.28700000047683716,0.28700000047683716,0.2281000018119812,0.8919999599456787
30,2.232635736465454,2.232635736465454,2.210491895675659,1.2006148099899292,0.24569998681545258,0.24570000171661377,0.20960000157356262,0.887499988079071
31,2.2592880725860596,2.2592883110046387,2.2235212326049805,1.2164592742919922,0.2157999873161316,0.2157999873161316,0.19519999623298645,0.882599949836731
32,2.2800276279449463,2.2800276279449463,2.2354798316955566,1.2334188222885132,0.18770000338554382,0.18770000338554382,0.18219998478889465,0.8779000043869019
33,2.295776844024658,2.295776844024658,2.2463135719299316,1.2534096240997314,0.15719999372959137,0.15719999372959137,0.1703999936580658,0.8729999661445618
