step,loss_bn_a,loss_bn_b,loss_reset,loss_recalc,acc_bn_a,acc_bn_b,acc_reset,acc_recalc
1,1.016007900238037,2.125711441040039,1.9092304706573486,1.0155656337738037,0.9297999739646912,0.35189998149871826,0.6454999446868896,0.9292999505996704
2,1.0184592008590698,1.0184592008590698,1.9170360565185547,1.0164811611175537,0.9284999966621399,0.9284999966621399,0.6475999355316162,0.9292999505996704
3,1.022233009338379,1.022233009338379,1.925174593925476,1.0174345970153809,0.9269999861717224,0.9269999861717224,0.648099958896637,0.9290000200271606
4,1.0274921655654907,1.0274921655654907,1.9335776567459106,1.0189971923828125,0.9240999817848206,0.9240999817848206,0.6483999490737915,0.9286999702453613
5,1.0343613624572754,1.0343613624572754,1.9422671794891357,1.0206658840179443,0.9218999743461609,0.9218999743461609,0.6502000093460083,0.9279999732971191
6,1.0431181192398071,1.0431181192398071,1.9511053562164307,1.0219852924346924,0.9179999828338623,0.9179999828338623,0.6523000001907349,0.9279999732971191
7,1.0540251731872559,1.0540251731872559,1.9601751565933228,1.025399088859558,0.9131999611854553,0.9132000207901001,0.6527999639511108,0.9267999529838562
8,1.0674772262573242,1.0674772262573242,1.969218134880066,1.0276319980621338,0.9071999788284302,0.9071999788284302,0.6539999842643738,0.9265999794006348
9,1.0837990045547485,1.083798885345459,1.97846519947052,1.030907392501831,0.9000999927520752,0.9000999927520752,0.6554999947547913,0.9261000156402588
10,1.1035139560699463,1.1035139560699463,1.9878098964691162,1.0330792665481567,0.889799952507019,0.889799952507019,0.6567999720573425,0.9275000095367432
11,1.126949429512024,1.126949429512024,1.9972214698791504,1.0373094081878662,0.8797999620437622,0.8797999620437622,0.6572999954223633,0.9262999892234802
12,1.154757022857666,1.154757022857666,2.006664276123047,1.0413587093353271,0.8662999868392944,0.8662999868392944,0.6571999788284302,0.9265999794006348
13,1.187389850616455,1.187389850616455,2.016247272491455,1.0453170537948608,0.8532000184059143,0.8531999588012695,0.6574000120162964,0.9255999326705933
14,1.2250829935073853,1.2250829935073853,2.025782585144043,1.050537347793579,0.8336999416351318,0.8336999416351318,0.6573999524116516,0.9240999817848206
15,1.2684091329574585,1.2684091329574585,2.035346031188965,1.0560297966003418,0.8113999366760254,0.8113999366760254,0.6553999781608582,0.9244999885559082
16,1.3174853324890137,1.3174853324890137,2.045031785964966,1.0617566108703613,0.7864000201225281,0.7863999605178833,0.654699981212616,0.9233999848365784
