step,loss_bn_a,loss_bn_b,loss_reset,loss_recalc,acc_bn_a,acc_bn_b,acc_reset,acc_recalc
1,1.0265854597091675,2.360750436782837,2.2602481842041016,1.025283932685852,0.9336999654769897,0.16279998421669006,0.7186000347137451,0.9359999895095825
2,1.0285414457321167,1.0285413265228271,2.2621753215789795,1.0258240699768066,0.9328999519348145,0.9328999519348145,0.7174999713897705,0.9347999691963196
3,1.031313180923462,1.031313180923462,2.2640233039855957,1.0262372493743896,0.9327999949455261,0.9327999949455261,0.7140999436378479,0.9355999231338501
4,1.0349879264831543,1.0349879264831543,2.265793800354004,1.027390956878662,0.9311000108718872,0.9311000108718872,0.7113000154495239,0.934999942779541
5,1.0396572351455688,1.0396573543548584,2.267496109008789,1.0284388065338135,0.9286999702453613,0.9286999702453613,0.7076999545097351,0.9358999729156494
6,1.0454051494598389,1.0454051494598389,2.2691051959991455,1.0305041074752808,0.9267999529838562,0.9267999529838562,0.7044999599456787,0.9352999925613403
7,1.0524029731750488,1.0524029731750488,2.270644426345825,1.0317354202270508,0.9248999357223511,0.9248999357223511,0.7013999819755554,0.9351999759674072
8,1.0607445240020752,1.0607445240020752,2.2721140384674072,1.0335500240325928,0.9222999811172485,0.9222999811172485,0.6955999732017517,0.9358999729156494
9,1.0706086158752441,1.0706086158752441,2.2735190391540527,1.0358232259750366,0.9181999564170837,0.9182000160217285,0.6909999847412109,0.9350999593734741
10,1.0821492671966553,1.0821492671966553,2.274867296218872,1.0383094549179077,0.9156999588012695,0.9156999588012695,0.6858999729156494,0.9365999698638916
11,1.0954707860946655,1.095470905303955,2.276158332824707,1.0407105684280396,0.9117000102996826,0.9116999506950378,0.6829999685287476,0.9362999796867371
12,1.110777497291565,1.110777497291565,2.277372121810913,1.044143557548523,0.9072999954223633,0.9072999954223633,0.6776999831199646,0.936199963092804
13,1.1281111240386963,1.1281111240386963,2.27854323387146,1.0473411083221436,0.901199996471405,0.901199996471405,0.6735999584197998,0.9358999729156494
14,1.1476335525512695,1.1476335525512695,2.279665231704712,1.0512146949768066,0.8941999673843384,0.8941999673843384,0.6674999594688416,0.9350000023841858
15,1.169446349143982,1.169446349143982,2.280733108520508,1.0553605556488037,0.8868999481201172,0.8868999481201172,0.6620999574661255,0.9345999956130981
16,1.193518877029419,1.193518877029419,2.2817273139953613,1.0597829818725586,0.8803999423980713,0.8803999423980713,0.6561999917030334,0.9337999820709229
17,1.2200415134429932,1.2200415134429932,2.28267765045166,1.0647497177124023,0.8725999593734741,0.8725999593734741,0.6510000228881836,0.9329000115394592
18,1.2487781047821045,1.2487781047821045,2.2835898399353027,1.0697261095046997,0.8644000291824341,0.8644000291824341,0.6444999575614929,0.9324999451637268
19,1.2797269821166992,1.2797269821166992,2.2844767570495605,1.0754992961883545,0.8538999557495117,0.8538999557495117,0.6388999819755554,0.9321999549865723
20,1.3127201795578003,1.3127201795578003,2.285290241241455,1.0814790725708008,0.8417999744415283,0.8417999744415283,0.6324999332427979,0.9309999942779541
21,1.3478281497955322,1.3478281497955322,2.286083221435547,1.088425874710083,0.8263999819755554,0.8263999819755554,0.6269000172615051,0.9301999807357788
22,1.384472131729126,1.384472131729126,2.2868237495422363,1.0960533618927002,0.8119000196456909,0.8119000196456909,0.6190999746322632,0.929099977016449
23,1.4226830005645752,1.4226828813552856,2.2875218391418457,1.1033052206039429,0.7961000204086304,0.7961000204086304,0.6130999326705933,0.9289999604225159
24,1.4621309041976929,1.4621307849884033,2.2881853580474854,1.112070083618164,0.7786999940872192,0.7786999940872192,0.6065999865531921,0.9280999898910522
