step,loss_bn_a,loss_bn_b,loss_reset,loss_recalc,acc_bn_a,acc_bn_b,acc_reset,acc_recalc
1,1.0137205123901367,2.2105085849761963,2.2764298915863037,1.0125772953033447,0.9348999261856079,0.2303999960422516,0.5678999423980713,0.9350999593734741
2,1.0152250528335571,1.0152251720428467,2.2775840759277344,1.0129863023757935,0.9347999691963196,0.9347999691963196,0.5671999454498291,0.9362000226974487
3,1.0174403190612793,1.0174403190612793,2.2786805629730225,1.0144799947738647,0.9339999556541443,0.9340000152587891,0.5658999681472778,0.9355999231338501
4,1.0203849077224731,1.0203847885131836,2.279726982116699,1.0161588191986084,0.9335999488830566,0.9336000084877014,0.5651000142097473,0.9356999397277832
5,1.024154543876648,1.0241546630859375,2.2807459831237793,1.0178000926971436,0.9339999556541443,0.9340000152587891,0.5634999871253967,0.9357999563217163
6,1.0288174152374268,1.0288174152374268,2.281733512878418,1.019516110420227,0.9327999353408813,0.9327999949455261,0.5616999864578247,0.9361000061035156
7,1.0344572067260742,1.0344572067260742,2.2826576232910156,1.0229051113128662,0.9312999844551086,0.9312999248504639,0.561199963092804,0.934499979019165
8,1.041203260421753,1.041203260421753,2.2835373878479004,1.0247788429260254,0.9300999641418457,0.9300999641418457,0.5578999519348145,0.9355999827384949
9,1.0491987466812134,1.049198865890503,2.284384250640869,1.027822494506836,0.9276999831199646,0.9277000427246094,0.5569999814033508,0.9351999759674072
10,1.0585287809371948,1.0585289001464844,2.285189628601074,1.029935598373413,0.9254000186920166,0.9254000186920166,0.5552999973297119,0.9350999593734741
11,1.069267749786377,1.069267749786377,2.2859630584716797,1.0342141389846802,0.9233999848365784,0.9233999848365784,0.5532000064849854,0.9352999925613403
12,1.0817103385925293,1.0817103385925293,2.286714553833008,1.037841796875,0.9204000234603882,0.9204000234603882,0.5511000156402588,0.9355999827384949
13,1.0959198474884033,1.0959198474884033,2.2874202728271484,1.0424416065216064,0.9154999256134033,0.9154999852180481,0.5483999848365784,0.9350999593734741
14,1.1119544506072998,1.1119543313980103,2.2880806922912598,1.04805588722229,0.9120000004768372,0.9120000004768372,0.5446000099182129,0.934499979019165
15,1.1300193071365356,1.130019187927246,2.2887134552001953,1.0519129037857056,0.9068999886512756,0.9068999886512756,0.5396000146865845,0.9350999593734741
16,1.150183916091919,1.150183916091919,2.2893083095550537,1.0591981410980225,0.9004999399185181,0.9004999399185181,0.5360000133514404,0.9328999519348145
17,1.1724365949630737,1.1724365949630737,2.289890766143799,1.0642876625061035,0.8953999876976013,0.8953999280929565,0.5324000120162964,0.9340999722480774
18,1.1968623399734497,1.1968623399734497,2.2904443740844727,1.0714203119277954,0.889799952507019,0.889799952507019,0.5277000069618225,0.9324999451637268
19,1.2234067916870117,1.2234067916870117,2.2909579277038574,1.0775867700576782,0.8833000063896179,0.8832999467849731,0.5234999656677246,0.9314000010490417
