step,loss_bn_a,loss_bn_b,loss_reset,loss_recalc,acc_bn_a,acc_bn_b,acc_reset,acc_recalc
1,1.029503583908081,2.196505069732666,2.289567708969116,1.0278884172439575,0.9346999526023865,0.1662999987602234,0.6459999680519104,0.9347000122070312
2,1.0313247442245483,1.0313247442245483,2.2901268005371094,1.0284972190856934,0.9336999654769897,0.9336999654769897,0.6426999568939209,0.9347999691963196
3,1.0340126752853394,1.0340125560760498,2.290666103363037,1.0298200845718384,0.9328999519348145,0.9328999519348145,0.6392999887466431,0.9352999925613403
4,1.0376373529434204,1.03763747215271,2.291177272796631,1.0304597616195679,0.9309999942779541,0.9309999942779541,0.6348999738693237,0.9350000023841858
5,1.0422894954681396,1.0422896146774292,2.291684150695801,1.0319499969482422,0.9291999340057373,0.9291999340057373,0.6322000026702881,0.9350999593734741
6,1.0480287075042725,1.0480287075042725,2.2921552658081055,1.0336790084838867,0.9279000163078308,0.927899956703186,0.6287999749183655,0.9347999691963196
7,1.0549906492233276,1.0549906492233276,2.2926206588745117,1.035315752029419,0.9264999628067017,0.9264999628067017,0.6243000030517578,0.9341999292373657
8,1.0632963180541992,1.0632961988449097,2.293060779571533,1.0378730297088623,0.9245999455451965,0.9246000051498413,0.6214999556541443,0.933899998664856
9,1.073071837425232,1.0730717182159424,2.2934775352478027,1.039788007736206,0.9228000044822693,0.9227999448776245,0.6173999309539795,0.9340999722480774
10,1.084431529045105,1.0844316482543945,2.293888807296753,1.0426337718963623,0.9190999269485474,0.9190999865531921,0.6128000020980835,0.9337999820709229
11,1.0975055694580078,1.0975055694580078,2.294283390045166,1.0457534790039062,0.9158999919891357,0.9158999919891357,0.6068999767303467,0.9336999654769897
12,1.1124296188354492,1.1124296188354492,2.2946715354919434,1.049776315689087,0.9120000004768372,0.9119999408721924,0.6010000109672546,0.9336999654769897
13,1.1292567253112793,1.1292567253112793,2.295036792755127,1.053165316581726,0.9079999923706055,0.9079999923706055,0.5956999659538269,0.9330999851226807
14,1.1481127738952637,1.1481127738952637,2.2953686714172363,1.0581209659576416,0.9027999639511108,0.9027999639511108,0.5888999700546265,0.9333999752998352
15,1.169046401977539,1.1690465211868286,2.295719623565674,1.062723159790039,0.8968999981880188,0.896899938583374,0.5844999551773071,0.9325000047683716
16,1.1920169591903687,1.1920169591903687,2.2960400581359863,1.0684819221496582,0.890999972820282,0.890999972820282,0.5787999629974365,0.9322999715805054
17,1.2170498371124268,1.2170498371124268,2.296344041824341,1.0736348628997803,0.8852999806404114,0.8852999806404114,0.5734000205993652,0.9307999610900879
18,1.2441595792770386,1.2441595792770386,2.296628952026367,1.0793708562850952,0.8779999613761902,0.8779999613761902,0.5667999982833862,0.9304999709129333
19,1.2732133865356445,1.2732133865356445,2.2968974113464355,1.0850447416305542,0.8696999549865723,0.8696999549865723,0.5584999918937683,0.9293000102043152
20,1.304010272026062,1.304010272026062,2.2971513271331787,1.0930490493774414,0.8614000082015991,0.8614000082015991,0.5516999959945679,0.9298000335693359
21,1.3365800380706787,1.3365800380706787,2.2974047660827637,1.1006494760513306,0.8520999550819397,0.8520999550819397,0.5436999797821045,0.9289999604225159
22,1.370499849319458,1.370499849319458,2.2976298332214355,1.1085350513458252,0.8430999517440796,0.8431000113487244,0.5362999439239502,0.9283999800682068
23,1.4058122634887695,1.4058122634887695,2.2978367805480957,1.1170028448104858,0.833899974822998,0.833899974822998,0.5285999774932861,0.9281999468803406
24,1.4420264959335327,1.4420263767242432,2.2980380058288574,1.1251766681671143,0.8240000009536743,0.8240000009536743,0.5202999711036682,0.9267999529838562
25,1.479109764099121,1.479109764099121,2.298224449157715,1.1364760398864746,0.8126000165939331,0.8126000165939331,0.5115999579429626,0.9261999726295471
26,1.5166735649108887,1.5166735649108887,2.298398494720459,1.1462571620941162,0.8026999831199646,0.8026999831199646,0.5044999718666077,0.9250999689102173
27,1.5545332431793213,1.5545332431793213,2.2985544204711914,1.1585173606872559,0.7889000177383423,0.7888999581336975,0.4948999881744385,0.9241999387741089
28,1.5923717021942139,1.5923717021942139,2.298704147338867,1.170176386833191,0.7739999890327454,0.7739999890327454,0.4846000075340271,0.9233999848365784
29,1.6299707889556885,1.6299707889556885,2.2988531589508057,1.1823089122772217,0.7583000063896179,0.7582999467849731,0.4753999710083008,0.92249995470047
30,1.6670453548431396,1.6670453548431396,2.2989890575408936,1.1961522102355957,0.7439999580383301,0.7440000176429749,0.4663999676704407,0.9208999872207642
31,1.7033164501190186,1.7033164501190186,2.299105644226074,1.2089123725891113,0.7319999933242798,0.7319999933242798,0.457099974155426,0.9200000166893005
