step,loss_bn_a,loss_bn_b,loss_reset,loss_recalc,acc_bn_a,acc_bn_b,acc_reset,acc_recalc
1,1.0408101081848145,1.5793943405151367,4.054779052734375,1.041276216506958,0.9091999530792236,0.6381999850273132,0.3780999779701233,0.910599946975708
2,1.042207956314087,1.042207956314087,3.7946066856384277,1.0414271354675293,0.9088999629020691,0.9088999629020691,0.38819998502731323,0.9093999862670898
3,1.044405460357666,1.044405460357666,3.5556044578552246,1.0419554710388184,0.9070999622344971,0.9070999622344971,0.39640000462532043,0.9093999862670898
4,1.0475199222564697,1.0475199222564697,3.3343088626861572,1.0424048900604248,0.9060999751091003,0.9060999751091003,0.40459996461868286,0.9090999960899353
5,1.0515086650848389,1.0515085458755493,3.133604049682617,1.0427950620651245,0.9042999744415283,0.9042999744415283,0.4140999913215637,0.9089999794960022
6,1.0566685199737549,1.0566686391830444,2.951420307159424,1.0436851978302002,0.9009999632835388,0.9010000228881836,0.4205999970436096,0.9089999794960022
7,1.063236951828003,1.0632368326187134,2.7827067375183105,1.0445556640625,0.8984999656677246,0.8984999656677246,0.42980000376701355,0.9093999862670898
8,1.0713756084442139,1.0713756084442139,2.633235216140747,1.0462610721588135,0.8938000202178955,0.8938000202178955,0.43759995698928833,0.9078999757766724
9,1.08199143409729,1.08199143409729,2.497121810913086,1.0464919805526733,0.8888999819755554,0.8888999223709106,0.44529998302459717,0.9081999659538269
10,1.0954835414886475,1.0954835414886475,2.377009391784668,1.047658920288086,0.8839999437332153,0.8839999437332153,0.4526999890804291,0.9081000089645386
11,1.1132874488830566,1.1132874488830566,2.2694079875946045,1.049551248550415,0.8790000081062317,0.8789999485015869,0.45889997482299805,0.9077000021934509
12,1.1366617679595947,1.1366617679595947,2.1740033626556396,1.0508108139038086,0.8691999912261963,0.8691999912261963,0.46539998054504395,0.9071000218391418
13,1.1669745445251465,1.1669745445251465,2.092419147491455,1.0520024299621582,0.8579999804496765,0.8579999804496765,0.47119998931884766,0.9070999622344971
14,1.2061495780944824,1.2061495780944824,2.019402265548706,1.054157018661499,0.8401999473571777,0.8401999473571777,0.477400004863739,0.9057999849319458
15,1.2548761367797852,1.2548761367797852,1.9576208591461182,1.0570333003997803,0.8190000057220459,0.8190000057220459,0.48249998688697815,0.9045999646186829
16,1.3143891096115112,1.3143891096115112,1.905064344406128,1.0591049194335938,0.7892999649047852,0.7892999649047852,0.48820000886917114,0.9042999744415283
17,1.3859517574310303,1.3859517574310303,1.8604384660720825,1.0625112056732178,0.7545999884605408,0.754599928855896,0.4943999946117401,0.903499960899353
18,1.4682637453079224,1.4682637453079224,1.823750615119934,1.0656462907791138,0.7135999798774719,0.7135999798774719,0.4989999830722809,0.9025999903678894
19,1.5610352754592896,1.5610352754592896,1.7938501834869385,1.0694483518600464,0.6621999740600586,0.6621999740600586,0.5045000314712524,0.9009999632835388
20,1.6602859497070312,1.6602859497070312,1.7703908681869507,1.0731322765350342,0.6007000207901001,0.6006999611854553,0.5088000297546387,0.9003000259399414
21,1.7628190517425537,1.7628190517425537,1.7529489994049072,1.0773156881332397,0.5324999690055847,0.5325000286102295,0.5134000182151794,0.8987999558448792
22,1.863729476928711,1.8637295961380005,1.7408732175827026,1.0816259384155273,0.4603999853134155,0.4603999853134155,0.5195000171661377,0.8973999619483948
23,1.9586200714111328,1.9586200714111328,1.7350356578826904,1.0877907276153564,0.38919997215270996,0.38919997215270996,0.523900032043457,0.8952000141143799
