,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,1.0073609352111816,1.0073609352111816,1.010419487953186
1,1.0083751678466797,1.0082423686981201,1.0106443166732788
2,1.0091153383255005,1.0090506076812744,1.0106511116027832
3,1.010722279548645,1.0108953714370728,1.010819911956787
4,1.0123642683029175,1.0122147798538208,1.0111114978790283
5,1.0140358209609985,1.0148059129714966,1.0115904808044434
6,1.016562581062317,1.0170021057128906,1.0116145610809326
7,1.0192883014678955,1.0195903778076172,1.0122878551483154
8,1.0224814414978027,1.022465467453003,1.0128651857376099
9,1.025272011756897,1.0261259078979492,1.0134979486465454
10,1.0295741558074951,1.0305180549621582,1.0143970251083374
11,1.0347000360488892,1.0347325801849365,1.0147621631622314
12,1.0380045175552368,1.0398694276809692,1.0158659219741821
13,1.0436830520629883,1.0446906089782715,1.0169878005981445
14,1.0479974746704102,1.0508904457092285,1.0181382894515991
15,1.054051399230957,1.0580090284347534,1.0195392370224
16,1.0614420175552368,1.0641822814941406,1.020784616470337
17,1.0674705505371094,1.0719654560089111,1.0224498510360718
18,1.0758311748504639,1.0798338651657104,1.0243303775787354
19,1.0834264755249023,1.0891422033309937,1.0269701480865479
20,1.092831015586853,1.0992038249969482,1.0290553569793701
21,1.102455973625183,1.108790636062622,1.0316722393035889
22,1.1116178035736084,1.1220117807388306,1.034419298171997
23,1.1229743957519531,1.1330866813659668,1.037520170211792
24,1.1334373950958252,1.1481894254684448,1.041213035583496
25,1.1455187797546387,1.1618359088897705,1.0457104444503784
26,1.1592696905136108,1.1763346195220947,1.0500664710998535
27,1.1730687618255615,1.1933308839797974,1.0558149814605713
28,1.1884055137634277,1.2112723588943481,1.0613399744033813
29,1.2058649063110352,1.2320915460586548,1.0678939819335938
30,1.219646692276001,1.2539021968841553,1.0753947496414185
31,1.2377394437789917,1.2780046463012695,1.083725929260254
32,1.2563464641571045,1.3009378910064697,1.093011736869812
33,1.274019479751587,1.331407904624939,1.1053307056427002
34,1.2967137098312378,1.360196828842163,1.1171211004257202
35,1.3176515102386475,1.39369535446167,1.1306877136230469
36,1.3408573865890503,1.432023525238037,1.147780418395996
37,1.3652245998382568,1.4715461730957031,1.1648383140563965
38,1.3869407176971436,1.5151870250701904,1.1846007108688354
39,1.410205602645874,1.5628762245178223,1.2071950435638428
40,1.4336442947387695,1.6127610206604004,1.2325140237808228
41,1.4590635299682617,1.668609619140625,1.2555296421051025
42,1.4807111024856567,1.7278679609298706,1.2853468656539917
43,1.5022468566894531,1.7850247621536255,1.314500331878662
44,1.524413824081421,1.842505931854248,1.3460173606872559
45,1.5447297096252441,1.8946820497512817,1.3760764598846436
46,1.5603418350219727,1.9418773651123047,1.4020285606384277
47,1.5736966133117676,1.9825519323349,1.431215524673462
48,1.583001732826233,2.00919508934021,1.453722357749939
49,1.5908522605895996,2.0241482257843018,1.4724483489990234
50,1.592499017715454,2.028054714202881,1.4842487573623657
51,1.591148018836975,2.0172605514526367,1.4901793003082275
52,1.5867486000061035,1.9985183477401733,1.4886839389801025
53,1.581613540649414,1.9620249271392822,1.4797643423080444
54,1.5713942050933838,1.9277074337005615,1.4641480445861816
55,1.5567784309387207,1.875870704650879,1.4416966438293457
56,1.5384416580200195,1.8275189399719238,1.4175974130630493
57,1.5227854251861572,1.7714016437530518,1.3898508548736572
