,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,0.9213999509811401,0.9213999509811401,0.9212999939918518
1,0.921299934387207,0.9210000038146973,0.9208999872207642
2,0.9211000204086304,0.9214999675750732,0.920799970626831
3,0.9214000105857849,0.9205999970436096,0.920699954032898
4,0.9212999939918518,0.9204000234603882,0.9200999736785889
5,0.9213999509811401,0.920799970626831,0.9203000068664551
6,0.9202999472618103,0.921299934387207,0.920199990272522
7,0.9204999804496765,0.9208999872207642,0.9208999872207642
8,0.9211999773979187,0.9200999736785889,0.919499933719635
9,0.9196000099182129,0.9205999374389648,0.9183000326156616
10,0.9192000031471252,0.9190000295639038,0.9175999760627747
11,0.9196000099182129,0.9197999835014343,0.9175000190734863
12,0.9188999533653259,0.9191999435424805,0.9178999662399292
13,0.9192999601364136,0.9184999465942383,0.9157999753952026
14,0.9182999730110168,0.9178999662399292,0.9164000153541565
15,0.9177999496459961,0.9176999926567078,0.9154000282287598
16,0.9176000356674194,0.9164999723434448,0.914199948310852
17,0.9167999625205994,0.9144999980926514,0.9142999649047852
18,0.9171000123023987,0.9130999445915222,0.911899983882904
19,0.9159999489784241,0.913100004196167,0.9103999733924866
20,0.9157999753952026,0.9115999937057495,0.9091999530792236
21,0.9151999950408936,0.9103999733924866,0.90829998254776
22,0.914199948310852,0.9096999764442444,0.9070000052452087
23,0.9146999716758728,0.9090999364852905,0.9051999449729919
24,0.9133999943733215,0.9063999652862549,0.9030999541282654
25,0.9128999710083008,0.9059999585151672,0.9002999663352966
26,0.9106000065803528,0.9038000106811523,0.8981999754905701
27,0.9111999273300171,0.902999997138977,0.8966000080108643
28,0.9099999666213989,0.9006999731063843,0.8920999765396118
29,0.909600019454956,0.8986999988555908,0.889799952507019
30,0.9083999395370483,0.8946999907493591,0.8857999444007874
31,0.9082000255584717,0.8916000127792358,0.8818999528884888
32,0.9062999486923218,0.887999951839447,0.8773999810218811
33,0.9056999683380127,0.8833999633789062,0.8711999654769897
34,0.9053999185562134,0.8779999613761902,0.8631999492645264
35,0.903999924659729,0.8732999563217163,0.8561999797821045
36,0.9036999940872192,0.8661999702453613,0.8454999923706055
37,0.9031000137329102,0.8590999841690063,0.8372999429702759
38,0.9015999436378479,0.8514999747276306,0.8259999752044678
39,0.8996000289916992,0.8405999541282654,0.8164999485015869
40,0.8988000154495239,0.8299000263214111,0.8035999536514282
41,0.8968999981880188,0.81659996509552,0.792199969291687
42,0.8960999846458435,0.8014999628067017,0.7748000025749207
43,0.8942999839782715,0.7874000072479248,0.7605999708175659
44,0.8932999968528748,0.7670999765396118,0.7423999309539795
45,0.8916000127792358,0.7457999587059021,0.723099946975708
46,0.8912999629974365,0.7260000109672546,0.7056999802589417
47,0.8905999660491943,0.6924999952316284,0.6924999952316284
48,0.889799952507019,0.6597999930381775,0.6822999715805054
49,0.888700008392334,0.6376999616622925,0.6773999929428101
50,0.8890999555587769,0.6218999624252319,0.6751999855041504
51,0.8889999985694885,0.6207999587059021,0.6710999608039856
52,0.8875999450683594,0.6196999549865723,0.6789000034332275
53,0.8867999315261841,0.6421999931335449,0.6926000118255615
54,0.8878999948501587,0.6735999584197998,0.7038999795913696
55,0.88919997215271,0.6937999725341797,0.7197999954223633
56,0.88919997215271,0.7282999753952026,0.7375999689102173
57,0.8899999856948853,0.7508000135421753,0.750499963760376
58,0.8905999660491943,0.7733999490737915,0.7661999464035034
59,0.8944000005722046,0.7901999950408936,0.7811999917030334
60,0.8954999446868896,0.8044999837875366,0.795799970626831
61,0.8969999551773071,0.8187999725341797,0.8083000183105469
62,0.8981999754905701,0.8320000171661377,0.8203999996185303
63,0.8996999859809875,0.8418999910354614,0.8300999999046326
64,0.9007999897003174,0.8491999506950378,0.8399999737739563
65,0.9026999473571777,0.8567999601364136,0.8495999574661255
66,0.9025999903678894,0.8626999855041504,0.856499969959259
67,0.9043999910354614,0.8687999844551086,0.863099992275238
68,0.9052000045776367,0.8755999803543091,0.8697999715805054
69,0.9068999886512756,0.8810999393463135,0.8765000104904175
70,0.9073999524116516,0.8859999775886536,0.8819999694824219
71,0.9078999757766724,0.8894000053405762,0.8873000144958496
72,0.9093999862670898,0.8949999809265137,0.8896000385284424
73,0.9107999801635742,0.897599995136261,0.8922999501228333
74,0.9122999906539917,0.9010999798774719,0.8956999778747559
75,0.9125999212265015,0.9038999676704407,0.8971999883651733
76,0.9132999777793884,0.9045999646186829,0.9016000032424927
77,0.913100004196167,0.9078999757766724,0.9038999676704407
78,0.9142999649047852,0.9088999629020691,0.9061999320983887
79,0.9155999422073364,0.9114000201225281,0.9086999893188477
80,0.9161999821662903,0.9124000072479248,0.9103999733924866
81,0.9162999987602234,0.9124000072479248,0.9107999801635742
82,0.9175999760627747,0.9132999777793884,0.9121999740600586
83,0.9178999662399292,0.9147999882698059,0.9136999845504761
84,0.9193999767303467,0.9148999452590942,0.914099931716919
85,0.9188999533653259,0.9160999655723572,0.9145999550819397
86,0.9192999601364136,0.9161999821662903,0.915399968624115
87,0.9195999503135681,0.9177999496459961,0.9164000153541565
88,0.9193999767303467,0.9180999994277954,0.9175999760627747
89,0.919700026512146,0.9178999662399292,0.9177999496459961
90,0.9204999804496765,0.9176000356674194,0.9185999631881714
91,0.9199999570846558,0.9183999300003052,0.9189000129699707
92,0.9200999736785889,0.9192999601364136,0.91839998960495
93,0.9194999933242798,0.9195999503135681,0.9191999435424805
94,0.9192999601364136,0.9190999865531921,0.920199990272522
95,0.9196000099182129,0.9189000129699707,0.9200999736785889
96,0.9204999804496765,0.9204999804496765,0.9198999404907227
97,0.9204999804496765,0.9205000400543213,0.920799970626831
98,0.920699954032898,0.9200000166893005,0.9203999638557434
99,0.9203000068664551,0.920699954032898,0.920799970626831
100,0.9214999675750732,0.9212999939918518,0.9214999675750732
