,a-b-orig,a-b-rebasin,b-orig-b-rebasin
0,1.7601545725386745,1.7601545725386745,1.7552780754649981
1,1.7630676937560303,1.760324026449039,1.7583440195638151
2,1.766027487124117,1.7604952646901433,1.7614564461449085
3,1.7690332000628828,1.7606735678907401,1.7646208430250612
4,1.7720876555092417,1.760855584098889,1.7678355930712277
5,1.7751939437640742,1.7610481177656034,1.771102198396628
6,1.778353129332058,1.7612570341402731,1.7744246660330045
7,1.7815644158342014,1.7614787325691492,1.777800400417072
8,1.7848258989687544,1.7617164256092839,1.7812350074323222
9,1.788133907241943,1.7619713339180991,1.7847313370567541
10,1.791494745035141,1.7622373934371023,1.7882864147710342
11,1.7949050287849986,1.7625129127654786,1.7919039269224903
12,1.798367111065898,1.762797961219812,1.795582994866295
13,1.8018807538401205,1.7630918151654376,1.7993255095740857
14,1.8054468696490644,1.7633954850248634,1.803130509373479
15,1.8090627589545691,1.7637059604778837,1.8070000040645418
16,1.8127362583391964,1.7640222406234984,1.8109353727426012
17,1.8164656851619196,1.7643411947896306,1.814933730390506
18,1.820250091461328,1.764657789145034,1.8189969934975376
19,1.8240927838669798,1.7649728486332268,1.823127229373676
20,1.8279885080294869,1.7652879915298365,1.8273329719567832
21,1.8319385451630663,1.7656041665579945,1.8316081811825689
22,1.8359418680873543,1.765917936072182,1.835951971550719
23,1.8399958930457363,1.7662309709067543,1.8403623237396582
24,1.8441009734766172,1.7665374050506006,1.8448403860433413
25,1.8482519906168928,1.7668417471285445,1.8493895980115898
26,1.852442312545289,1.767141365014707,1.8539953319409403
27,1.8566677296123566,1.7674382106183817,1.8586519126313181
28,1.8609180020067257,1.7677317351198043,1.8633399733339255
29,1.8651736955673168,1.768026289086753,1.8680535193068533
30,1.8694211884428518,1.7683202268216556,1.8727647816411221
31,1.8736386718079685,1.7686107364325478,1.8774629941763588
32,1.8777974531673396,1.7688893392063176,1.8821213329181123
33,1.8818711750804427,1.7691588542712764,1.8867058773010303
34,1.8858174641673175,1.7694205350388352,1.8911682786271213
35,1.88956812014595,1.7696706974468293,1.895447630470934
36,1.893067556448257,1.7699056345814714,1.899493506160407
37,1.8962613900248615,1.7701338716208364,1.9032340704823454
38,1.8990799439981723,1.7703528716541326,1.9065517724131624
39,1.9014583087195984,1.770557295780974,1.9093475993068074
40,1.9033345943822648,1.7707480100777964,1.9115449913774436
41,1.904653318392964,1.77092435108587,1.9130603749150286
42,1.9053771042595276,1.7710854386369261,1.9138377204108923
43,1.9055113438219309,1.7712340370153847,1.9138742049281208
44,1.9050812496544836,1.7713674535385717,1.9132125053923732
45,1.904164963256056,1.7714803561615868,1.9119605561033985
46,1.9028779089260406,1.7715702883351725,1.9103532686781959
47,1.9013791925990924,1.7716371856939297,1.9085915968440974
48,1.8998400056704927,1.7716845997606223,1.906952983655107
49,1.8984291995295322,1.7717091576359905,1.9057047237603428
50,1.8972978915650243,1.7717056537207705,1.9050329283784373
51,1.896566819839965,1.771684061985808,1.9050392201914192
52,1.8962860008398184,1.771636047683204,1.905737400435792
53,1.8964647759263888,1.7715604091985537,1.9070411143592372
54,1.8970612097091186,1.7714627524153492,1.9087381054418155
55,1.8979513020561145,1.7713409056678748,1.9105208190485312
56,1.898975537607845,1.7711993349245942,1.9120982999618823
57,1.8999255133893924,1.7710380748437997,1.9132171949258627
58,1.9006060137154577,1.7708573642249306,1.9136915305932871
59,1.900867384843552,1.770651721344969,1.9134165814128548
60,1.9006191911027073,1.7704356089948465,1.9123641869511467
61,1.8998098761890643,1.770207496496816,1.9105896515587268
62,1.8984426370444007,1.769959182784961,1.9081846429897955
63,1.8965394462640293,1.7696863458560297,1.9052285237815052
64,1.8941382272555805,1.7693952497201986,1.9018291269247525
65,1.8912846078507055,1.7690822472587562,1.8980804917911371
66,1.8880422366693759,1.7687468978162773,1.8940675635688222
67,1.8844837453037786,1.7683883368397673,1.8898395337997533
68,1.8806732717794352,1.768006686585399,1.8854600446292769
69,1.8766712331162474,1.7676074980927732,1.8809879549776023
70,1.8725374243891657,1.7671970045223784,1.8764517109234111
71,1.8683158368729174,1.766772662107937,1.8718788505743107
72,1.8640395284841618,1.7663338999397837,1.8672934583962535
73,1.8597348970346177,1.7658783403067544,1.8627152187755693
74,1.8554267986133075,1.7654125633331152,1.8581643774867438
75,1.8511251854820374,1.7649406354648236,1.8536454720999866
76,1.8468448411161527,1.7644629253746984,1.8491645609608853
77,1.842591097941414,1.7639819535965355,1.8447333642849908
78,1.8383733765385784,1.763500362920304,1.8403532478375175
79,1.8341961729640779,1.7630258821450864,1.836024973339166
80,1.8300668545805228,1.7625568834737466,1.8317481614530278
81,1.82598123954127,1.7620911000254817,1.827528995827745
82,1.8219471697609264,1.7616322192902,1.8233709959938122
83,1.8179632265346881,1.7611863178947864,1.8192721860477339
84,1.8140335886623151,1.7607572832808327,1.8152352091603385
85,1.8101547110956697,1.7603423774432831,1.8112605212214656
86,1.8063312837491021,1.7599412023830718,1.8073473860280582
87,1.8025637689870768,1.7595539077783164,1.803493405683353
88,1.798853739381979,1.7591742970311224,1.799698933244894
89,1.7952006548738326,1.7588049234292757,1.7959643415749644
90,1.7916016940491648,1.7584477659231557,1.7922842285503595
91,1.7880566923763044,1.758104599321993,1.7886607037565578
92,1.7845619143769382,1.7577765547810271,1.7850907542073309
93,1.7811187022029402,1.7574601626624695,1.7815771411402157
94,1.7777262842312407,1.757150618413005,1.7781153319361873
95,1.7743803338882642,1.756851898595548,1.7747054122888242
96,1.7710795596765634,1.756565075712844,1.7713472888873407
97,1.7678255802526261,1.756287759485336,1.7680384876629034
98,1.7646183582921378,1.7560204655979388,1.7647786673646384
99,1.7614585142166088,1.7557586138240826,1.7615648709927885
100,1.7552780754649981,1.7552780735606965,1.7552780735606965
