,a-b-orig,a-b-rebasin,b-orig-b-rebasin
0,1.4904353942353123,1.4904353942353123,1.4915495490113768
1,1.490575535228839,1.490612397940395,1.4917490634674462
2,1.490741356493185,1.4908106601276336,1.4919680916844085
3,1.4909310698890077,1.4910288923464643,1.4922081734806585
4,1.4911430940841333,1.4912667956215124,1.4924745635864454
5,1.4913789890825557,1.491527142996986,1.492767599444039
6,1.4916420219043574,1.4918127414136648,1.4930887827857995
7,1.4919368961748605,1.492124416957648,1.4934409041755117
8,1.4922684754807347,1.4924662124615509,1.493823826503449
9,1.4926398836385708,1.4928433594231407,1.494241818833275
10,1.4930514900829084,1.4932573241547655,1.4947027874449952
11,1.4935074084863875,1.4937099325009429,1.4952074426431625
12,1.4940129427102427,1.4942048075861825,1.4957556743591358
13,1.4945794667679662,1.4947452514697188,1.4963528218741615
14,1.4952126017774636,1.495336715024881,1.4970083015795332
15,1.4959121805410416,1.4959831969044841,1.497725155787727
16,1.496687984695069,1.4966924358099793,1.4985107811876
17,1.4975482743388167,1.4974705696867678,1.4993660598517227
18,1.4985078748422689,1.498323640884302,1.5003081000270173
19,1.4995815270244124,1.4992583837752906,1.501339967258441
20,1.5007846812470653,1.5002823230176687,1.5024732914976417
21,1.5021344282375737,1.501404502902168,1.5037250313134238
22,1.5036443814682885,1.5026331248755653,1.505105321399701
23,1.505343961639526,1.503980226790943,1.5066322217734096
24,1.5072554410836947,1.5054607025731486,1.5083308197058047
25,1.5094039729608895,1.5070955787603848,1.5102274673053633
26,1.5118294622951423,1.50890380962969,1.5123420839492505
27,1.5145884592312213,1.510902421923872,1.5147145632356882
28,1.517739669583476,1.5131161822297703,1.5173922464870417
29,1.5213450395261137,1.515577301430626,1.520415217350847
30,1.525464622357402,1.5183092873698225,1.5238393552767964
31,1.530194399836726,1.521340511096552,1.5277126669502867
32,1.5356375938787248,1.5246964761624322,1.5321115243930024
33,1.5419005559275325,1.5284075337096144,1.5371077072125274
34,1.5490971160011169,1.5325045966492674,1.542781132097823
35,1.557352759205876,1.5370063252342394,1.5492306132666982
36,1.566778942038076,1.5419439401108617,1.5565763909976704
37,1.5774800453704005,1.5473208800672342,1.5649301084085776
38,1.589541909412835,1.5531455506912817,1.5743725387433085
39,1.6029813689545702,1.5593932585213512,1.5849966016440347
40,1.6177729672898118,1.566021859074553,1.5968592787703004
41,1.6337937657444621,1.5729344873763502,1.6099367754908795
42,1.6507456314068634,1.5800100770621255,1.6241063108078588
43,1.6682588475199933,1.5870857512988983,1.6391629205344203
44,1.6857738788135517,1.5939515170197898,1.6547275309364635
45,1.7026195130028283,1.6004153177761042,1.67029976197325
46,1.7180560568270211,1.606231482645955,1.6852331054858125
47,1.7312985849075806,1.6111612403735567,1.6988278101808347
48,1.7416587363416776,1.6150014907026444,1.710397839927064
49,1.7486142506614661,1.6175346816309726,1.7192581842501704
50,1.7517746915451635,1.6186287498321776,1.7248590518110476
51,1.7509509359304898,1.618236068719492,1.726956379680207
52,1.7462378161402936,1.6163969694996794,1.7254071208996513
53,1.7380125454058661,1.6131914934030356,1.7202822015689203
54,1.7267254670968832,1.6087821676327398,1.7119617431689376
55,1.7130506031048565,1.603376158129293,1.7008984385968777
56,1.6976532319102424,1.5971997785872925,1.6877075026210504
57,1.6812293754218104,1.5904917644616514,1.673021828785491
58,1.6644425635901503,1.5834708442322363,1.6575052757232716
59,1.647824205910436,1.5763384934050588,1.6417698304112347
60,1.6317883071046286,1.5692879536662239,1.6264006314567103
61,1.616659097016429,1.5624587524432343,1.6118018562420489
62,1.6026456028508682,1.5559531476931832,1.5982357636808207
63,1.5898750677657203,1.5498416092449103,1.5859062896368983
64,1.5783764668546927,1.5441416342037555,1.574848863644341
65,1.5681179053486345,1.5388822696460323,1.5650335371303863
66,1.5590400707226593,1.5340696912223157,1.5563877661007282
67,1.5510368339550762,1.529691618852341,1.5488014133593526
68,1.5440166960128199,1.5257228529110503,1.5421768689688784
69,1.5378650529696918,1.5221471150462238,1.536392789298353
70,1.5324836645644313,1.5189288306160096,1.5313418277155477
71,1.5277791487904022,1.5160294500783609,1.5269225984335708
72,1.523648257834462,1.5134300877111027,1.5230380921318127
73,1.5200234994339867,1.5111028272123002,1.519617621891034
74,1.5168483192547442,1.5090219658403732,1.5165972408776085
75,1.5140576503528194,1.5071525455663761,1.513921046409363
76,1.511597723244859,1.5054732256423171,1.511543048456454
77,1.5094207445272623,1.5039668593543787,1.5094233541823805
78,1.5074889199040569,1.502618275511379,1.5075272176974117
79,1.5057772020943248,1.5014067332203778,1.5058271919195645
80,1.5042451144026492,1.5003167607913763,1.5042935030909772
81,1.5028763015430195,1.4993393226934317,1.502915324875341
82,1.501653702495197,1.4984605194280705,1.5016688595945462
