,a-b-orig,a-b-rebasin,b-orig-b-rebasin
0,1.5546644328120418,1.5546644328120418,1.555817304327846
1,1.5560166013126555,1.554651237905216,1.5572204483202852
2,1.5574144403012797,1.554641369432687,1.5586691066479912
3,1.5588624595453182,1.5546334810531177,1.5601690775289323
4,1.5603625808660977,1.5546306200301685,1.5617230662141746
5,1.56191713550982,1.5546346716225719,1.5633336446536616
6,1.5635273951691941,1.554644706911934,1.5650027544734577
7,1.5651948173967793,1.5546589457569793,1.5667331557685193
8,1.5669222693092906,1.5546758323431777,1.5685260463446473
9,1.5687099146766785,1.554695011708683,1.5703827500724183
10,1.5705588770369752,1.5547159502681451,1.5723045154120594
11,1.5724740142639453,1.5547427814989425,1.5742925694956185
12,1.5744567027868934,1.5547739507291263,1.576351424375662
13,1.5765102541865632,1.5548052365025773,1.5784849145541937
14,1.578637217561277,1.554836451055143,1.5806973559407
15,1.58084257151753,1.55486988716613,1.5829923868941043
16,1.5831281411381195,1.5549075793915283,1.5853701106275613
17,1.5854923805108847,1.5549502692664394,1.5878334540528611
18,1.5879391367062212,1.5549955417553838,1.590385294569948
19,1.590471371675071,1.555040775777433,1.5930264015167286
20,1.5930934264637029,1.5550846722179328,1.5957602727146576
21,1.5958017411704262,1.5551317884518316,1.5985911646590065
22,1.598598565918188,1.55518195118767,1.6015192365494018
23,1.6014825208499408,1.5552334400792471,1.6045546337438468
24,1.6044567366377613,1.5552842590374687,1.6077011484688464
25,1.6075172629980996,1.5553323895024795,1.6109596258535173
26,1.6106643040721027,1.5553805492937374,1.6143255466089461
27,1.6139000014375193,1.5554271963076851,1.6178034505905055
28,1.6172178579976384,1.555473371435659,1.6213929009513732
29,1.6206097130577404,1.555520828539571,1.6250939974769616
30,1.624070818431842,1.5555669910991534,1.6289028317783587
31,1.627583130860862,1.5556137439922784,1.632815442527064
32,1.6311289471940111,1.5556600364252402,1.6368193721618896
33,1.6346707153625,1.5557055682800829,1.6408967709008115
34,1.6381755804482359,1.5557489136156564,1.6450275475986469
35,1.6415921887650657,1.5557901554595168,1.6491721632381597
36,1.644853994107475,1.5558269488544891,1.6532917205518045
37,1.6478851058612616,1.555859590490786,1.6573112681270026
38,1.6506117833688998,1.5558838204453929,1.6611495177966717
39,1.652939505089586,1.555898785210265,1.664671055044229
40,1.6547880732594207,1.5559061102973768,1.6677364415634934
41,1.656074906690433,1.5559015300708077,1.6702122421691212
42,1.6567308761822148,1.5558836022124123,1.6719062442596728
43,1.6567327157377054,1.555857188785419,1.6726446955348737
44,1.6560852969416415,1.5558230701726847,1.6723313373498643
45,1.6548232487596262,1.5557801571136085,1.6709363696674189
46,1.6530767743960737,1.555727601432191,1.6686306270166709
47,1.6511204688312908,1.5556667319501931,1.6657552692455986
48,1.6493147154585621,1.5555983092457342,1.6629044895354932
49,1.6481079986681952,1.555519030878719,1.6607560650609172
50,1.647840353246695,1.555429108226642,1.6599328316057833
51,1.648679927896006,1.5553279113464844,1.6606597424315188
52,1.6506136503463356,1.5552158603272117,1.6627303163845317
53,1.65344489649081,1.5551024317360533,1.6656214604362511
54,1.6568058397823249,1.5549938895831854,1.6686960828190032
55,1.6602267438230423,1.5548891884069473,1.6713429422805104
56,1.6632502722664002,1.5547885746239853,1.6731133358166241
57,1.6654759359816773,1.5546921346895992,1.6738082456131713
58,1.6666898925464375,1.5546010591732426,1.6734036481418548
59,1.6668395085837513,1.5545098534026467,1.6719921415987107
60,1.6660190382704567,1.5544159606622812,1.669765064129814
61,1.6643397945184677,1.5543159954844954,1.6668911844777603
62,1.6619538857152287,1.5542057048017606,1.6635266588137934
63,1.659018975477249,1.5540961377536908,1.6598127303412928
64,1.6556874037550662,1.5539881935515725,1.6558616123260401
65,1.6520840276163606,1.5538836862332523,1.6517754134278708
66,1.6483149745593817,1.553782595232272,1.6476241833866594
67,1.6444561439581191,1.5536809218958163,1.6434715460664548
68,1.6405689655401456,1.553582949760242,1.6393584412888598
69,1.6366898187052328,1.5534894401653887,1.6353125092320548
