,a-b-orig,a-b-rebasin,b-orig-b-rebasin
0,1.4934891938401487,1.4934891938401487,1.491738821370914
1,1.4936927496053922,1.4935937845668854,1.4919840889616895
2,1.4939197617978714,1.4937170854391761,1.492253242590176
3,1.4941741052907878,1.4938580738469815,1.492547496439169
4,1.4944551493794012,1.494018510126839,1.4928670356067986
5,1.4947692399588637,1.4941985169157814,1.4932162510320401
6,1.4951173520316712,1.4943987572916781,1.493595059687337
7,1.495501511013165,1.4946211062300319,1.4940091150637251
8,1.4959259063671952,1.494870963188025,1.4944603153691887
9,1.4963945173226987,1.4951496623194636,1.4949495080180062
10,1.4969113855697096,1.495456225955829,1.495481681138182
11,1.4974801258538097,1.4957923637792325,1.4960617436387669
12,1.4981095493791965,1.4961605331006522,1.4966940182847337
13,1.4988038311370264,1.4965662773424826,1.4973847108146252
14,1.4995660576195762,1.497014175207851,1.4981337880935912
15,1.5004037253011149,1.4975042221264336,1.4989471942091142
16,1.5013230894320309,1.4980439263791703,1.4998316403014211
17,1.502333615915463,1.4986375996860832,1.5007997126624988
18,1.5034440428304214,1.4992880261363313,1.5018573637587576
19,1.5046689636029376,1.5000011010672718,1.5030160270179043
20,1.5060279628339286,1.5007881341269984,1.5042861182087908
21,1.5075283602784617,1.5016526216135238,1.505684472120608
22,1.509186572160203,1.502600926941576,1.5072265920547632
23,1.5110261303167374,1.5036469210451022,1.5089289422233265
24,1.513066325324793,1.5048009728471312,1.510814514403907
25,1.5153332285987684,1.5060723631526716,1.5128984599829483
26,1.5178582432171026,1.5074788994682482,1.515211142670994
27,1.520676777385675,1.5090297125398922,1.517778115531507
28,1.5238283891647388,1.510746497696581,1.5206254111311306
29,1.5273569007270253,1.512652728123406,1.5237922455175235
30,1.5313232146893827,1.5147623235044387,1.5273287593366238
31,1.535792878641488,1.5171001921065699,1.5312926392204844
32,1.5408249765920181,1.5196855548090829,1.5357332172485205
33,1.5464954170556113,1.5225419293577298,1.5407102603120164
34,1.5528887632174995,1.5256938420164698,1.5463056922339784
35,1.5600937711545073,1.5291678334196535,1.552587317201657
36,1.5682047274166022,1.5329929399795044,1.559632804827949
37,1.5773144537648454,1.5371834721428137,1.5675209056074246
38,1.5875217449931671,1.5417470547337881,1.5763205655466634
39,1.5988849260555669,1.5466725978607567,1.586064149396488
40,1.611445358386055,1.5519386727969868,1.5967536799062174
41,1.625201794666985,1.557503661408592,1.6083067122358865
42,1.640052704765393,1.5633092311243661,1.6205586073116753
43,1.6557304508769854,1.569239281236935,1.6332451040371538
44,1.6718037254132403,1.5751571902832664,1.6459597749070238
45,1.6876609599628387,1.5809088427418718,1.658244218308324
46,1.7025579484506919,1.5862985632290094,1.6695261150122451
47,1.715617842186754,1.591123009642092,1.679184979143234
48,1.726031183053891,1.5951797223319641,1.6866466564873157
49,1.733036986174294,1.5982704642481698,1.6914117423871073
50,1.736160520547495,1.6002317408022408,1.6931261547838157
51,1.7351624451506251,1.6009729647407898,1.6916471140834088
52,1.7301295896688589,1.6004633629283966,1.6870697508223902
53,1.7214315543159509,1.5987179012725148,1.6796904341481365
54,1.7097011945499019,1.5958382877678916,1.6700041933943288
55,1.6956855614726154,1.5919533411915692,1.6586777935393702
56,1.6802504070269795,1.5872480975934111,1.6463040520969672
57,1.6641872576631296,1.581938422145173,1.6334849188502985
58,1.6481784936338186,1.5762286502332352,1.6207080496766697
59,1.632726873452671,1.5703227794208465,1.608349149981246
60,1.61819910127134,1.564395747245691,1.5966863556030078
61,1.604816824102554,1.5585875994862077,1.5858861634525627
62,1.5926728621839334,1.5530042214134632,1.5760213250931079
63,1.5817583620357818,1.5477143556546098,1.5671056893686899
64,1.5720082487161167,1.5427681897014094,1.559099107885513
65,1.5633451135013812,1.538175053870716,1.5519505701126002
66,1.5556663217635962,1.533939132294335,1.5455944614288526
67,1.5488637959995208,1.5300603297571786,1.5399363676960858
68,1.5428469813288972,1.52652243608103,1.5348995725948589
69,1.5375205784940873,1.5233047987325503,1.5304204526419838
70,1.5327982662584836,1.5203831397687284,1.5264262932177168
71,1.5286038234211003,1.5177375428592816,1.52286785669601
72,1.5248764132539305,1.5153387575484694,1.5196850993001043
73,1.5215587242723654,1.5131604393450215,1.5168323768213534
74,1.518593705881137,1.5111823398084305,1.514276058909992
75,1.5159331628689752,1.5093813258618973,1.511976139994856
76,1.5135456883488372,1.5077371536352384,1.5099080576302526
77,1.511402520508812,1.506242097757114,1.508042751409756
78,1.5094721580084902,1.5048825348528048,1.5063555099712773
79,1.5077283702338466,1.5036404205206484,1.5048266790164546
80,1.506145944229711,1.502502535097896,1.5034383714389497
81,1.5047094437260977,1.5014602220096527,1.502181394793355
82,1.5034030157917986,1.500501681059694,1.5010436617147427
83,1.5022150777018488,1.499622388388783,1.500015478926345
84,1.5011315501916904,1.4988163702023296,1.4990845949124223
85,1.50014615135071,1.4980784902176536,1.4982363084634653
86,1.4992435424091717,1.497399960082179,1.4974652006984137
87,1.4984165273916226,1.4967755399192104,1.4967674386387053
88,1.4976579011819613,1.4961998919709423,1.496133281019168
89,1.4969587501245565,1.4956687132771405,1.4955581811289438
90,1.4963118892889054,1.4951749590639107,1.495034205266081
91,1.49571258762774,1.4947177240262017,1.4945599107315746
92,1.4951601001782158,1.4942983575522328,1.4941280569893103
93,1.4946491573565304,1.4939140028085192,1.4937377326404706
94,1.4941746762004524,1.4935581192802698,1.4933849150380387
95,1.4937365588288718,1.49322903689485,1.493068091785565
96,1.4933299797411543,1.4929241296201468,1.4927812216761775
97,1.4929548010658533,1.492643358227544,1.492522575223027
98,1.4926130249858283,1.4923868240258944,1.4922905181543515
99,1.4922988418573009,1.4921512946534081,1.4920831259828025
100,1.491738821370914,1.4917388247986572,1.4917388247986572
