,a-b-orig,a-b-rebasin,b-orig-b-rebasin
0,1.588213704264583,1.588213704264583,1.579129682943082
1,1.5900996295027077,1.5881644582596068,1.5810694264146847
2,1.592035603218566,1.5881199086436069,1.5830628075919593
3,1.594025291573887,1.5880794970753094,1.585112826892743
4,1.5960719547332667,1.588038913738994,1.5872212107570027
5,1.5981821804381788,1.5879985783427668,1.5893867929903462
6,1.6003535418464734,1.5879626247448662,1.591612553063292
7,1.6025898083330343,1.5879323848139364,1.5938996293674261
8,1.6048943680315353,1.587906595997917,1.5962462048180186
9,1.607267802896591,1.5878872029697553,1.5986527752952453
10,1.6097079176491442,1.5878745401248384,1.6011214202966173
11,1.6122191329352773,1.5878672653112929,1.6036554700650347
12,1.6148082924346192,1.5878618167231258,1.6062564884130948
13,1.6174759461095158,1.5878587104261113,1.6089248443944766
14,1.6202212476882691,1.587861023771877,1.6116644300210972
15,1.623047067715337,1.5878702192641676,1.6144756394834183
16,1.6259554624557495,1.587883787033276,1.6173594112213427
17,1.6289427508942236,1.5878995851205941,1.620317179174088
18,1.6320136027595105,1.5879213505278762,1.623353281341041
19,1.635173230887221,1.5879444763683284,1.6264713023798154
20,1.638425671254484,1.5879620386007876,1.6296679745086085
21,1.641775241294227,1.587977903338667,1.6329477694087897
22,1.645219276888302,1.5879962131999934,1.6363102955559192
23,1.6487501429292721,1.5880186462554688,1.6397589479391568
24,1.6523715170046773,1.5880477154216828,1.643291907569471
25,1.656078971993809,1.588081759004928,1.6469111415905693
26,1.6598795599069078,1.5881170243881761,1.6506199714855645
27,1.6637623831867792,1.5881528180247297,1.6544157971208469
28,1.6677173250399457,1.5881904032283698,1.6582921842416636
29,1.6717371982507432,1.5882244353858046,1.6622459522832316
30,1.6758123548647847,1.5882582714001592,1.666273069457886
31,1.6799233070196815,1.5882917874918197,1.6703613882247632
32,1.684038505767481,1.5883237230130278,1.6744969089191182
33,1.688111274387128,1.5883567900703357,1.6786690870413004
34,1.692082445461529,1.5883896385138028,1.6828504709390024
35,1.6958825972895273,1.5884177311540792,1.6870135072702037
36,1.699428316503287,1.5884420041459055,1.691118849352145
37,1.702619526713801,1.5884607805611608,1.6951220964852232
38,1.705341184482026,1.588472086781511,1.6989522014563077
39,1.7074769388753386,1.5884782266312134,1.7025155449827638
40,1.7089364322991416,1.5884800025830255,1.7057112828611185
41,1.7096398790804341,1.5884771617456748,1.7084123657915158
42,1.7095288727611018,1.5884672593765747,1.7104566485737078
43,1.7086120188807528,1.5884469800863783,1.7117226356134627
44,1.7069835064891048,1.5884168109954737,1.712086962053951
45,1.7048248802891934,1.5883783551450736,1.711491644572907
46,1.7023607408657622,1.588331224057621,1.7099678124101778
47,1.6998896774011678,1.5882703446732542,1.707700254818121
48,1.697758134942466,1.58819927194248,1.7050170403319045
49,1.6963300845874385,1.5881155950192827,1.702369190252627
50,1.6958945719197915,1.5880231663061026,1.7004080538551647
51,1.6965995021521474,1.5879218342205206,1.6996851938601119
52,1.6983718274119564,1.587805567458034,1.700464834420445
53,1.7008827391523904,1.5876748047697657,1.7026592184560367
54,1.7036708779990102,1.587527459802719,1.7057780080709974
55,1.7062683947170123,1.5873651009398146,1.709092263215647
56,1.708288291391854,1.5871870868122235,1.71192816499704
57,1.7094611268454847,1.586997295340029,1.713860578049486
58,1.7096841003948127,1.5867961888876967,1.714626562100249
59,1.7089674674664823,1.586579938285267,1.7141759163274553
60,1.7073900718658497,1.5863540500116806,1.7126390427446212
61,1.7050873578166048,1.58612454470735,1.7102146232470918
62,1.702199410325803,1.5858943668036416,1.7071250513338814
63,1.6988723297088673,1.58565952831183,1.7035384924647907
64,1.6952244325186878,1.5854235518092927,1.6995864085876904
65,1.6913522607602252,1.5851866928533243,1.6953898790164497
66,1.6873337331290443,1.584949062274287,1.6910414878552713
67,1.683236854906661,1.584714537992264,1.686613923825395
68,1.6791049497196089,1.5844831032494007,1.6821612572898499
69,1.6749727760260098,1.5842534844486857,1.6777198089959142
70,1.670859631258078,1.5840262544040862,1.673313178193455
71,1.6667935535930598,1.5837942807438274,1.6689695573081604
72,1.6627850597277998,1.5835641306429245,1.6647026222734786
73,1.6588451451006028,1.5833345929654643,1.6605216291384957
74,1.6549798532035023,1.5831077536835838,1.656434791156659
75,1.651191109285568,1.5828851503305161,1.6524382833474742
76,1.6474800136523506,1.5826626437159772,1.6485406202249253
77,1.643853222219327,1.58244207568062,1.6447373384865709
78,1.640308971983937,1.5822239767629118,1.641037822531435
79,1.6368523672365913,1.5820100463617344,1.637435172693417
80,1.6334781265868166,1.5818003998777737,1.6339306800891036
81,1.6301827225060508,1.5815965276175794,1.6305235155855125
82,1.6269687071394996,1.5813953171903714,1.6272133783029672
83,1.6238316187081627,1.5811965187517598,1.6239956072725046
84,1.620770221320204,1.581005516524513,1.620865972278217
85,1.6177860867862883,1.5808201502687254,1.6178236331421727
86,1.6148781624084083,1.5806381995685566,1.6148635297537612
87,1.6120459717302658,1.5804637049714598,1.6119865910313762
88,1.6092842261250409,1.580297470473634,1.6091896253652846
89,1.6065909352165442,1.580140244084806,1.6064692122486834
90,1.603962793136938,1.5799946533605314,1.6038207687889805
91,1.6014015548907148,1.5798572793174475,1.6012441677788196
92,1.5989045095139038,1.5797281935573004,1.5987427630744422
93,1.5964701019536953,1.579611525368005,1.5963074745842443
94,1.5940964141973673,1.5795062807040474,1.5939402641198885
95,1.591785508984575,1.5794140096670521,1.5916397236406612
96,1.5895353475698648,1.5793334778886252,1.5894049615524828
97,1.5873437540980573,1.5792675494385984,1.5872337383964954
98,1.5852086109856067,1.5792175897013265,1.5851239034543023
99,1.5831284511584442,1.5791795790766756,1.5830710330329383
100,1.579129682943082,1.5791296814196407,1.5791296814196407
