hidden_features,weight_decay,num_layers,loss-a-b-orig,acc-a-b-orig,loss-a-b-rebasin,acc-a-b-rebasin,loss-b-orig-b-rebasin,acc-b-orig-b-rebasin
200,0.0,2,"[1.6360849039242291, 1.6378186099445478, 1.6396040467027657, 1.6414419001283738, 1.643332901092383, 1.645278176179709, 1.6472797995558182, 1.6493382126378555, 1.6514536218521314, 1.65362654364528, 1.6558578258124403, 1.658148678727805, 1.660500756467874, 1.6629131049774706, 1.6653853266383893, 1.6679159574234448, 1.6705044252803911, 1.673150599954989, 1.6758518226611347, 1.6786068121846112, 1.681411877607766, 1.6842657815153226, 1.6871663823295324, 1.6901075740972646, 1.6930869817733765, 1.696096577964271, 1.699133101743631, 1.7021846032371155, 1.705248315113421, 1.7083153400939113, 1.711375741912915, 1.7144167636530088, 1.7174278272988317, 1.7204003585413241, 1.7233237222360727, 1.7261796328968133, 1.7289536517268171, 1.731633051515768, 1.7341991777237231, 1.736641941740871, 1.7389437318229066, 1.7410900215752207, 1.7430705353855707, 1.744870075021689, 1.7464745136114737, 1.7478714278711678, 1.7490478609316646, 1.749996178447248, 1.7507058203029937, 1.7511712400296244, 1.7513900976211498, 1.751362843635364, 1.7510808100715614, 1.7505465738308696, 1.7497656029253341, 1.7487465108926303, 1.7474975841113936, 1.746025074785129, 1.7443379826439074, 1.742450984903037, 1.7403748686702107, 1.7381269360502687, 1.7357194042815187, 1.7331656251852505, 1.730480342246473, 1.72767900049496, 1.72478164232577, 1.7218025530489107, 1.7187527924680863, 1.7156469513433048, 1.7124962886682333, 1.7093144929447113, 1.70611734397876, 1.702914196462296, 1.699714662548833, 1.6965279819104617, 1.6933653811677196, 1.690233444634337, 1.6871394459812785, 1.6840892264637322, 1.681087553310699, 1.6781399528058574, 1.6752500663550136, 1.6724210013977636, 1.669655006914474, 1.6669541231740397, 1.6643191465554528, 1.6617520681966227, 1.6592538173968039, 1.6568235044662183, 1.6544621539192077, 1.6521671157294568, 1.6499392026529525, 1.6477789577965538, 1.64568459568694, 1.6436538913379461, 1.6416872408443366, 1.6397835899846622, 1.6379413079149046, 1.636158864338177, 1.6327653129260762]","[0.907, 0.907, 0.907, 0.9075, 0.9074, 0.9073, 0.9074, 0.9075, 0.9079, 0.9077, 0.9076, 0.9067, 0.9063, 0.9061, 0.906, 0.906, 0.906, 0.9059, 0.9058, 0.9052, 0.9049, 0.905, 0.9039, 0.9038, 0.9026, 0.9021, 0.9019, 0.9011, 0.9008, 0.9004, 0.8998, 0.8989, 0.8981, 0.8974, 0.8974, 0.8966, 0.8967, 0.8959, 0.8953, 0.8943, 0.8943, 0.8938, 0.8935, 0.8933, 0.8927, 0.8926, 0.8919, 0.892, 0.8922, 0.892, 0.8925, 0.8928, 0.893, 0.8939, 0.8942, 0.8945, 0.896, 0.8967, 0.8968, 0.8975, 0.8978, 0.8983, 0.8988, 0.8997, 0.9005, 0.9015, 0.9025, 0.9035, 0.9034, 0.9044, 0.9043, 0.9045, 0.9048, 0.9052, 0.906, 0.9068, 0.9069, 0.9068, 0.9072, 0.9073, 0.9074, 0.9073, 0.9075, 0.9077, 0.908, 0.9082, 0.9082, 0.9086, 0.9081, 0.9078, 0.9081, 0.9078, 0.908, 0.9073, 0.9072, 0.9074, 0.9074, 0.907, 0.9062, 0.9059, 0.9063]","[1.6360849039242291, 1.6365976539282754, 1.637116781058022, 1.6376419985256256, 1.6381722045020934, 1.6387060831149165, 1.6392430699290559, 1.639783155423003, 1.6403266419998754, 1.6408745496036907, 1.6414248147330726, 1.6419773109423847, 1.642531158825079, 1.6430858209872017, 1.6436408137361083, 1.6441944129169939, 1.6447460784698829, 1.6452952592898482, 1.64584162897957, 1.6463840990401686, 1.646922892274948, 1.6474557277112722, 1.6479818443901622, 1.6485018372154845, 1.649015150131128, 1.6495203655748703, 1.6500155937176544, 1.650499116117581, 1.6509691831022024, 1.6514263278760088, 1.651870500546294, 1.6523012433189173, 1.6527150675130728, 1.6531114243089962, 1.6534910110619883, 1.6538529742640047, 1.6541942826475198, 1.654514368730612, 1.6548126341816716, 1.6550879638415936, 1.6553389824236544, 1.6555633468749804, 1.6557605540790497, 1.6559313242427838, 1.6560736174781483, 1.656188017263199, 1.656274169016951, 1.6563320952101637, 1.6563610752550557, 1.6563608749225116, 1.6563304472274292, 1.6562703821224907, 1.6561816431843817, 1.6560630272752561, 1.6559144521292788, 1.6557376613251318, 1.6555339033230425, 1.6553030467261902, 1.655046650015127, 1.6547652498220864, 1.6544577401286116, 1.6541247550671854, 1.6537685790381873, 1.6533897387714813, 1.6529911204267995, 1.6525751005727263, 1.652141654834199, 1.6516912589057946, 1.6512231247874494, 1.650739018147746, 1.650240894704581, 1.6497296037765357, 1.6492052721901063, 1.648668731744297, 1.648122619897032, 1.647568308888152, 1.647007405567474, 1.6464400733240878, 1.6458665844731437, 1.6452881749064778, 1.6447059837773965, 1.6441221515210673, 1.6435362831853069, 1.6429491705787829, 1.6423613682341651, 1.6417718546839948, 1.6411817667964168, 1.6405930991370838, 1.6400067303508234, 1.6394229879775368, 1.6388423842743944, 1.6382654600630935, 1.637691008778045, 1.6371202495532295, 1.6365542590808564, 1.6359945585171636, 1.63544021094569, 1.6348913637593911, 1.6343486933662488, 1.6338137064498073, 1.6327653136877969]","[0.907, 0.9069, 0.9066, 0.9067, 0.9064, 0.9062, 0.906, 0.9059, 0.9058, 0.9059, 0.906, 0.9057, 0.9054, 0.9051, 0.9051, 0.9047, 0.9041, 0.9042, 0.9039, 0.904, 0.9034, 0.9029, 0.9025, 0.9018, 0.9019, 0.9021, 0.9018, 0.9018, 0.9015, 0.9017, 0.9022, 0.9022, 0.9021, 0.9018, 0.9017, 0.9018, 0.9019, 0.902, 0.9021, 0.9021, 0.9024, 0.9021, 0.9018, 0.9021, 0.9019, 0.9017, 0.902, 0.9023, 0.9024, 0.9023, 0.9023, 0.9023, 0.902, 0.9019, 0.9016, 0.9017, 0.9016, 0.9017, 0.9016, 0.9016, 0.9018, 0.9018, 0.9017, 0.902, 0.9021, 0.9021, 0.902, 0.9023, 0.9029, 0.9031, 0.9033, 0.9033, 0.9033, 0.9035, 0.9035, 0.9035, 0.9035, 0.9038, 0.9043, 0.9048, 0.905, 0.9049, 0.905, 0.905, 0.9052, 0.9058, 0.9055, 0.9054, 0.9057, 0.9059, 0.906, 0.906, 0.9058, 0.9057, 0.9055, 0.9055, 0.9056, 0.9057, 0.906, 0.9059, 0.9063]","[1.6327653129260762, 1.6344223049121163, 1.6361343959649912, 1.6379027012438059, 1.6397299111460726, 1.6416165352629397, 1.643563994584373, 1.6455731357629306, 1.6476438769136375, 1.6497784015088797, 1.6519770332799553, 1.6542394667768632, 1.6565680545739854, 1.658964389810166, 1.6614267666118976, 1.6639539075735659, 1.666546508907891, 1.6692037525268408, 1.6719247864458127, 1.6747065961551362, 1.6775482515938365, 1.6804483984225094, 1.6834005189779848, 1.6863986387039527, 1.6894408750077026, 1.6925219194576764, 1.6956373121791755, 1.6987772460181874, 1.7019338588745068, 1.7051007214445657, 1.7082681244554612, 1.7114241858259938, 1.714557859844293, 1.7176553753618233, 1.7207063074690847, 1.723695538676204, 1.7266084618461779, 1.7294310312301586, 1.7321468469814751, 1.734740218415428, 1.7371981479108525, 1.7395068810770686, 1.7416480634920894, 1.7436074883031387, 1.745367365142408, 1.7469134365026944, 1.7482367472145885, 1.7493251154597955, 1.750173411049401, 1.7507757542613216, 1.7511274738433642, 1.751224321298325, 1.751060783291777, 1.7506409689260367, 1.7499665269455589, 1.749044726450984, 1.747880558998059, 1.746480829799518, 1.7448583304310759, 1.7430260661311043, 1.7409935446973808, 1.7387807331146143, 1.7363975093768427, 1.7338591223707596, 1.7311814490217752, 1.7283848211788142, 1.7254816590787503, 1.722490284389581, 1.7194242336498662, 1.716299809967748, 1.7131341672933902, 1.7099379392477652, 1.706723627952722, 1.7035027136817908, 1.7002882420445402, 1.6970887366956033, 1.6939125110547002, 1.6907678701626225, 1.6876636347450769, 1.6846049106159149, 1.681595622921904, 1.6786389069054455, 1.6757388804286433, 1.672896450319991, 1.67011385984695, 1.6673935545138276, 1.66473863109613, 1.662151377041119, 1.6596310340558378, 1.6571776154703988, 1.654791637350576, 1.6524729397350226, 1.6502199100610166, 1.6480332205470758, 1.6459116181626487, 1.6438534461652128, 1.6418570207711607, 1.6399216606213263, 1.6380462337987491, 1.6362288002008067, 1.6327653136877969]","[0.9063, 0.9061, 0.9061, 0.9063, 0.9066, 0.9069, 0.9071, 0.9075, 0.9076, 0.9075, 0.9079, 0.9081, 0.9085, 0.9083, 0.908, 0.9074, 0.9071, 0.9067, 0.9061, 0.9056, 0.9049, 0.9042, 0.904, 0.903, 0.9031, 0.9034, 0.9031, 0.9025, 0.9016, 0.9012, 0.9005, 0.8996, 0.8991, 0.898, 0.8968, 0.8967, 0.8961, 0.895, 0.8942, 0.8941, 0.8937, 0.8928, 0.8922, 0.8914, 0.891, 0.8905, 0.8903, 0.8898, 0.8893, 0.8891, 0.8882, 0.8885, 0.8881, 0.8882, 0.8882, 0.8885, 0.8893, 0.8901, 0.8908, 0.8913, 0.8923, 0.8929, 0.8932, 0.8939, 0.8947, 0.8949, 0.8956, 0.8962, 0.8971, 0.898, 0.8995, 0.9007, 0.9004, 0.9012, 0.9013, 0.9018, 0.9026, 0.9034, 0.9037, 0.9038, 0.9036, 0.9036, 0.9036, 0.9043, 0.9049, 0.9051, 0.9056, 0.9058, 0.906, 0.9061, 0.9064, 0.9065, 0.9063, 0.9067, 0.9064, 0.9066, 0.9063, 0.9064, 0.9061, 0.9063, 0.9063]"
200,0.0,4,"[1.5760584978249887, 1.577487543368111, 1.5790233497802442, 1.580673837433227, 1.5824475174133008, 1.5843535330348884, 1.586402723964411, 1.588608067256574, 1.590983816990837, 1.5935393179567476, 1.596288977720486, 1.599248333860891, 1.6024406409492127, 1.605885076446655, 1.6096055378167393, 1.6136252617302793, 1.6179585605383682, 1.6226369755717511, 1.6276838219584748, 1.6331267341638145, 1.6390083514082545, 1.6453575036777095, 1.652206144012963, 1.6595893009021259, 1.667521434850967, 1.6760332611041329, 1.68515112034429, 1.694889909162308, 1.705274589907247, 1.7163091079114725, 1.7279953099668217, 1.740299485361995, 1.7531928399119514, 1.7666283960159594, 1.7805379804330892, 1.7948424701873487, 1.8094409403328697, 1.8242148035250532, 1.8390271522747441, 1.8537276655721207, 1.8681393640871626, 1.8820983262869497, 1.8954107658550763, 1.9079042288442007, 1.919403839035156, 1.9297323550660008, 1.9387266830133554, 1.9462414865676587, 1.952143577721934, 1.9563224879316627, 1.9586838019160797, 1.9592173179498495, 1.957885355995105, 1.9547111626250295, 1.949718410214677, 1.942976625963522, 1.9345826702757765, 1.9246438783578599, 1.9133286479943858, 1.900798995654804, 1.88722354954424, 1.8728113783815037, 1.8577833343237733, 1.8423703699447096, 1.826764390491449, 1.8111370154463065, 1.7956816635954493, 1.780552091309057, 1.7658653731544178, 1.7517299846338388, 1.7382112554848765, 1.7253619036354577, 1.7132207996929034, 1.7018208454211299, 1.691179568013444, 1.6812728810995912, 1.6720805781337018, 1.6635656977613893, 1.6556874148000162, 1.6484096476826042, 1.6416950823780827, 1.6355025631170304, 1.629785968091922, 1.624512420675625, 1.619645184221359, 1.6151504657519893, 1.6109925603714232, 1.6071386668628778, 1.6035627374252952, 1.6002458162581958, 1.5971699065674607, 1.594313394147367, 1.5916600859584138, 1.5891992600200275, 1.5869084394777926, 1.5847734528989457, 1.5827827777344579, 1.5809275715495832, 1.579200141726972, 1.577591511007315, 1.5746982756514138]","[0.9321, 0.9321, 0.9324, 0.932, 0.9315, 0.9315, 0.9314, 0.9308, 0.9309, 0.9308, 0.9306, 0.9307, 0.9306, 0.9302, 0.9295, 0.9291, 0.9287, 0.9283, 0.928, 0.9271, 0.9265, 0.9258, 0.9246, 0.9235, 0.9224, 0.9215, 0.9203, 0.9184, 0.9172, 0.9146, 0.9133, 0.9099, 0.9076, 0.9051, 0.9012, 0.8967, 0.8921, 0.8853, 0.8782, 0.8697, 0.856, 0.8433, 0.8279, 0.8085, 0.7939, 0.7789, 0.764, 0.7511, 0.7405, 0.7329, 0.7285, 0.7286, 0.7294, 0.7331, 0.7393, 0.7493, 0.7609, 0.773, 0.7859, 0.7974, 0.8074, 0.8198, 0.8298, 0.8409, 0.852, 0.8626, 0.8735, 0.8813, 0.8893, 0.8949, 0.9004, 0.9045, 0.9068, 0.9107, 0.9145, 0.9162, 0.9184, 0.9199, 0.9218, 0.9227, 0.9242, 0.9254, 0.9257, 0.9264, 0.9269, 0.9274, 0.9281, 0.9283, 0.9285, 0.9288, 0.9291, 0.9295, 0.9297, 0.9298, 0.9297, 0.9296, 0.9301, 0.9307, 0.9305, 0.93, 0.9297]","[1.5760584978249887, 1.577251991524864, 1.578536975878877, 1.5799202606700862, 1.5814081369497526, 1.5830062441170787, 1.5847203899115418, 1.5865556492973059, 1.5885213255501403, 1.5906254837688165, 1.5928773381077825, 1.5952891553171908, 1.5978703887317889, 1.600626843805892, 1.6035751553770072, 1.606723679140353, 1.6100845759669051, 1.6136761979934888, 1.6175091609406396, 1.6216015705285363, 1.6259585858914798, 1.6305943483742662, 1.6355238155054208, 1.6407615769023713, 1.6463169602159493, 1.6521982084067104, 1.6584131991901336, 1.6649715024442338, 1.6718795943184022, 1.679131977855207, 1.6867197001704013, 1.6946279838824043, 1.702835118427825, 1.7112942854055582, 1.7199554256737803, 1.7287732214211655, 1.7376817320101559, 1.7466187678967802, 1.7554875498000806, 1.764179770558025, 1.7725857519113217, 1.7805892072927456, 1.7880867403536178, 1.7949694989207454, 1.8011312511401436, 1.8064768181060449, 1.8109385148404886, 1.8144646707815104, 1.8170007337777379, 1.8184998123028788, 1.8189576574788688, 1.8183793454124524, 1.816787383046013, 1.8141988157845153, 1.8106671217531443, 1.8062586746276759, 1.801036303797469, 1.7950733077411833, 1.7884589292751714, 1.7812869796356834, 1.7736472409373274, 1.7656215844443812, 1.7573097871896177, 1.7488138363384211, 1.7402181153099376, 1.7316071320646487, 1.7230353888612204, 1.7145684096759881, 1.7062606788671817, 1.698157391228234, 1.6902920959856564, 1.6826932875873943, 1.6753831530531373, 1.6683696531259213, 1.6616634937901846, 1.6552765262774385, 1.6492090286157381, 1.643469878278982, 1.6380402337247952, 1.6329137227786616, 1.6280770039025205, 1.623520928449905, 1.6192352988849432, 1.6152120005970183, 1.6114390341999432, 1.607906643574992, 1.6045969926511137, 1.601495042395668, 1.5985883104915437, 1.5958735398210275, 1.5933363372906328, 1.59096873834872, 1.588761473616091, 1.586709581244106, 1.5847971134673293, 1.5830163715746457, 1.5813589518824325, 1.5798179318729682, 1.5783885367000445, 1.577062932827983, 1.5746982745088327]","[0.9321, 0.9318, 0.9317, 0.9312, 0.9311, 0.9305, 0.9298, 0.9299, 0.929, 0.9288, 0.9285, 0.9281, 0.9276, 0.9269, 0.9258, 0.9248, 0.9234, 0.9222, 0.9212, 0.921, 0.9192, 0.9189, 0.9178, 0.9163, 0.9162, 0.9138, 0.9113, 0.9091, 0.9072, 0.9046, 0.901, 0.8973, 0.8942, 0.8912, 0.8878, 0.8844, 0.8806, 0.8765, 0.8723, 0.8688, 0.8643, 0.859, 0.8547, 0.8504, 0.8463, 0.8434, 0.8409, 0.8388, 0.8365, 0.8359, 0.8354, 0.8373, 0.8374, 0.8411, 0.8427, 0.8458, 0.8489, 0.8531, 0.8566, 0.861, 0.8645, 0.8694, 0.8745, 0.8788, 0.8833, 0.8867, 0.8907, 0.8943, 0.8975, 0.9007, 0.9039, 0.9062, 0.9079, 0.9091, 0.9115, 0.9135, 0.9146, 0.9163, 0.9181, 0.9193, 0.92, 0.9218, 0.9226, 0.9235, 0.9246, 0.9256, 0.9262, 0.9261, 0.9262, 0.927, 0.9278, 0.9288, 0.9288, 0.9295, 0.9296, 0.93, 0.9302, 0.9305, 0.9307, 0.9306, 0.9297]","[1.5746982756514138, 1.5760646670009382, 1.577528106899688, 1.5790935019715526, 1.5807639432791323, 1.5825495403795578, 1.5844530785045685, 1.5864812882182697, 1.5886399353655, 1.590942950675282, 1.593399521641838, 1.5960140498682334, 1.5987986798484486, 1.6017629144290766, 1.6049194686329022, 1.6082827271744846, 1.6118664429210627, 1.6156871113152549, 1.619763956283228, 1.6241100828487651, 1.628738708389453, 1.6336637240248366, 1.6388970483987095, 1.644453291694958, 1.6503454713394847, 1.6565810441970825, 1.663174297482061, 1.6701317618068414, 1.6774442066399815, 1.6851111799002456, 1.6931063073892563, 1.7014210197491386, 1.7100378236831568, 1.718910072177363, 1.7279901272191789, 1.7372291255682801, 1.746573189957835, 1.755966731153738, 1.7653365078063818, 1.7746168569254037, 1.7836993190046317, 1.7924792800848477, 1.8008748761381204, 1.808784573603743, 1.8161013998543492, 1.8227100219970314, 1.828532484011909, 1.8334797022822567, 1.8374567016625938, 1.8403888697060533, 1.8422305123112834, 1.8429507950243478, 1.8425369007518877, 1.8409791655433825, 1.8383093531520223, 1.8345897098699697, 1.8298839753428207, 1.8242618892901241, 1.817798778652764, 1.8105853495125572, 1.8027334487476288, 1.7943426267788434, 1.7855023789329652, 1.7763092932990565, 1.7668939234730534, 1.7573389759459817, 1.7477394113906275, 1.738178293164165, 1.728722694963693, 1.719447336257837, 1.710407164531013, 1.7016268561061578, 1.6931420777933286, 1.68499672070098, 1.677197448361796, 1.6697556561174485, 1.662675881157287, 1.6559575137238913, 1.6495964351934367, 1.6435873097124192, 1.6379154116962664, 1.6325793818543894, 1.6275602400112457, 1.6228429970269005, 1.6184237506062078, 1.6142758637571488, 1.6103808045768129, 1.6067288542707887, 1.6033055725189063, 1.6000940971100293, 1.5970870046950758, 1.5942741948575638, 1.5916479547945455, 1.5891934088624704, 1.586898195096098, 1.584759057901157, 1.5827660994788708, 1.5809096379782825, 1.5791818371976907, 1.5775722653721087, 1.5746982745088327]","[0.9297, 0.93, 0.9307, 0.9308, 0.9308, 0.9309, 0.9306, 0.9302, 0.9298, 0.9296, 0.9297, 0.929, 0.9292, 0.9285, 0.928, 0.9274, 0.9266, 0.9262, 0.9255, 0.9256, 0.9251, 0.924, 0.9229, 0.9228, 0.9216, 0.9204, 0.919, 0.9172, 0.9163, 0.9142, 0.9122, 0.9112, 0.909, 0.9075, 0.9053, 0.9025, 0.9011, 0.8979, 0.8962, 0.8934, 0.8901, 0.887, 0.8845, 0.8814, 0.8758, 0.8728, 0.8686, 0.866, 0.8627, 0.8599, 0.8584, 0.8561, 0.8555, 0.8566, 0.8555, 0.8559, 0.8578, 0.8596, 0.8622, 0.8655, 0.8684, 0.8721, 0.8752, 0.8784, 0.8823, 0.8859, 0.8887, 0.8913, 0.894, 0.8964, 0.8998, 0.9028, 0.9039, 0.9063, 0.9091, 0.9112, 0.9131, 0.915, 0.9167, 0.9178, 0.919, 0.9204, 0.9221, 0.9229, 0.9229, 0.924, 0.9241, 0.9248, 0.9254, 0.9263, 0.9268, 0.9268, 0.9278, 0.9275, 0.9284, 0.929, 0.9292, 0.9298, 0.9299, 0.93, 0.9297]"
