,a-b-orig,a-b-rebasin,b-orig-b-rebasin
0,1.4889803812526667,1.4889803812526667,1.4904774393136508
1,1.4891864891631155,1.4891281756349266,1.4906592251012882
2,1.489416144907284,1.4892937782854319,1.490863460321396
3,1.4896707260570587,1.489481895114667,1.4910909101224175
4,1.4899533381477332,1.4896922526649012,1.4913478114734442
5,1.4902680799983943,1.4899262410764116,1.4916317600030868
6,1.4906174039688354,1.490185359796396,1.4919437429013724
7,1.490999540962731,1.4904721815365192,1.4922907737116464
8,1.4914167281537771,1.4907879140049505,1.4926708026435047
9,1.4918753590446692,1.4911334606024405,1.4930947531526462
10,1.4923768576722556,1.49150933396702,1.4935601572640025
11,1.492928587971404,1.4919202887592986,1.49407715233751
12,1.4935386420819705,1.4923712411246741,1.4946519109768608
13,1.4942069708729704,1.4928666981645287,1.4952840374681515
14,1.494941027781453,1.4934095334702027,1.4959791365522928
15,1.4957503038473403,1.494007145253995,1.4967476921721388
16,1.4966407553456462,1.4946616743319332,1.497594513070469
17,1.497620598576701,1.4953816188410067,1.4985310958978086
18,1.4987010418797453,1.4961748709693885,1.4995665668298641
19,1.499899054106813,1.4970507979773866,1.5007151380514565
20,1.501227410456624,1.4980158444029836,1.5019880929313147
21,1.5027083577439426,1.4990790712947664,1.5034090733756653
22,1.5043624296736793,1.500253980913863,1.5049987147791317
23,1.5062108733021795,1.5015557048419794,1.5067807100832271
24,1.5082848106329434,1.502999184230646,1.508780046012074
25,1.510617724241921,1.5046039457900076,1.511033644691443
26,1.5132500489298908,1.5063937235944949,1.5135670831789985
27,1.5162298370854923,1.5083872464518198,1.5164261610744099
28,1.5196128340955741,1.5106115954371686,1.5196573772369482
29,1.5234594314623946,1.513104273107486,1.5233178013048994
30,1.5278313342755594,1.5158906935122067,1.5274760288933216
31,1.532808455415427,1.5190083942474268,1.532190721636763
32,1.5385027369752098,1.5224987279873687,1.537570023308166
33,1.545012570417727,1.5264040365005835,1.5437285427849132
34,1.5524682419749494,1.530787964217579,1.5507659729296408
35,1.561013597649888,1.535688518335263,1.5588025007004174
36,1.5707899240640024,1.5411406526931177,1.5679741907424438
37,1.5819544628405342,1.5471762632028745,1.5783782382361806
38,1.5946479510194578,1.5538130869118931,1.5901489653907264
39,1.6089804134429835,1.5610349692475682,1.6033780144426388
40,1.6249610269412447,1.5688012705062524,1.6180846386443313
41,1.6425804238730726,1.5770300900974212,1.634205250694348
42,1.6616485499726317,1.585576246721676,1.6515486103277237
43,1.681846469735947,1.5942677217550552,1.6697727007606922
44,1.70261579352065,1.602863250829922,1.6884183750365869
45,1.7232235479659546,1.611057812794329,1.7068082345560336
46,1.742759864932051,1.6185079782534713,1.7240534601881863
47,1.7601537011301935,1.624879954721981,1.7392828437847832
48,1.7744079767324674,1.6298465759228593,1.7516156747318303
49,1.7846407848425185,1.633118262306189,1.7602867649766964
50,1.7902053914511928,1.634520029488463,1.7647328087316154
51,1.7907600985548366,1.633941605829964,1.7646608356469737
52,1.7862643403367113,1.631440938090364,1.7600401822751321
53,1.7771024978198944,1.6271763160205877,1.7512326331946035
54,1.763911821971686,1.62132450604972,1.738846666896686
55,1.7475417463924177,1.6142270157512384,1.7235868845503932
56,1.728918522310714,1.6062536567163925,1.706257297208134
57,1.7089841000188273,1.5977554408886943,1.6877588273618167
58,1.6885862609448905,1.589038618075581,1.668901381020348
59,1.668446015626097,1.580383226894342,1.6503395691466407
60,1.6491552199037691,1.5719798890927348,1.632571365886603
61,1.6311103753007639,1.5639820875832067,1.6159690051033093
62,1.6145889621953995,1.556509904968091,1.60078550679996
63,1.5996848683768568,1.5496305253939888,1.5871562942529258
64,1.586405830642286,1.543368344870619,1.5750841534556672
65,1.574678539848937,1.5377032143620257,1.5644932855813267
66,1.5643941343021088,1.532613289622834,1.5552703538260901
67,1.5554144740485536,1.5280496312406497,1.5472707950269071
68,1.5475886393659792,1.5239760890936318,1.540344667130004
69,1.5407888207572717,1.5203455854147767,1.5343474340134156
70,1.5348674207449722,1.5171091571783486,1.5291548662673171
71,1.5296973363279154,1.5142296088008453,1.5246422568830058
72,1.5251813235755165,1.5116686276353586,1.5207154990765994
73,1.521228260125596,1.5093810535467471,1.5172842462984517
74,1.5177506996800725,1.507339733858078,1.5142806669393667
75,1.5146952296217409,1.5055175863515835,1.5116460376654188
76,1.5119968561318735,1.5038930482376878,1.5093155672755867
77,1.5096053814354795,1.5024390521521767,1.5072490978545654
78,1.5074836731718753,1.5011328416891372,1.5054174231264157
79,1.5056013356382474,1.4999597514399325,1.503788341729405
80,1.5039252217966146,1.4989071368409421,1.5023324104924551
81,1.5024299290233527,1.4979624675866514,1.5010238215565301
82,1.5010898596943376,1.497108556972906,1.4998436705372966
83,1.4998882631905162,1.4963340085154524,1.4987850539600507
84,1.4988049409640865,1.4956387902220216,1.4978360889818723
85,1.4978274556394584,1.495012094799322,1.4969788896390044
86,1.4969487186437977,1.4944464364371741,1.4962038133091058
87,1.496160953951339,1.4939329643219044,1.495499408664033
88,1.4954510595851813,1.4934656719049326,1.4948564748794506
89,1.4948093864483574,1.4930445728972317,1.4942768648409614
90,1.4942301683151684,1.4926643363964824,1.4937586540612169
