,a-b-orig,a-b-rebasin,b-orig-b-rebasin
0,1.6894623262051958,1.6894623262051958,1.6820482358384057
1,1.6922281603462779,1.6893218519588629,1.6848780648015178
2,1.6950468453355492,1.689193159246597,1.687768668793261
3,1.6979209504569301,1.689079469766099,1.690717636586759
4,1.700845731333041,1.6889785391073258,1.6937236603075705
5,1.7038225224985482,1.688882255325683,1.6967869730422291
6,1.7068589068830204,1.6887924614044043,1.6999092802833826
7,1.7099559878388915,1.6887122156521002,1.703089018599294
8,1.7131148767166626,1.6886355438933205,1.7063300316326153
9,1.7163362937232556,1.6885674639631765,1.7096327653708168
10,1.719614453209094,1.6885062886503177,1.712996696130917
11,1.7229537358299232,1.688450090801373,1.7164192626270622
12,1.7263573499533316,1.6883994615116058,1.719904648229337
13,1.7298265352797584,1.6883566341461085,1.7234522930730265
14,1.7333619609808388,1.6883217511466517,1.7270638093399926
15,1.7369698160372602,1.6882917820074308,1.7307397050979418
16,1.7406520934912344,1.6882711976480942,1.7344815513958185
17,1.7444057978761083,1.688258618211594,1.7382909493705334
18,1.7482406605546847,1.688256406174681,1.7421697941831886
19,1.7521520674038238,1.6882622497150312,1.746117499308845
20,1.7561427339578208,1.6882761853952377,1.7501291920201847
21,1.7602069210320617,1.6882962354075033,1.7542078483599823
22,1.7643447364100253,1.6883158139146555,1.7583577073039338
23,1.768559451301258,1.6883342384149471,1.7625798432590862
24,1.772843675491528,1.6883546239651812,1.7668692844744307
25,1.7771879049916617,1.6883727696756967,1.7712184072683415
26,1.7815972795120825,1.6883902355504874,1.7756288603852732
27,1.7860593552025743,1.688407324754392,1.780097058025031
28,1.790568303376341,1.6884255180724512,1.7846120378841608
29,1.7951138918392193,1.688455353148829,1.7891557235687305
30,1.799683958958513,1.6884945631027222,1.793718460649728
31,1.8042486795602135,1.6885446618540219,1.7982809783551639
32,1.808773795636698,1.6886031837128221,1.8028248822727142
33,1.8132287789457522,1.6886613799360233,1.807313235803915
34,1.8175780232341145,1.6887198385720055,1.811700480814559
35,1.8217501263268077,1.6887766374185824,1.8159331860252843
36,1.8256762918953697,1.6888370662451553,1.8199417118828136
37,1.8292643026041147,1.6889018745848927,1.8236452638150784
38,1.8324076241959397,1.6889658016137803,1.826927497744941
39,1.8349985981139894,1.6890295759176674,1.8296525147014533
40,1.8369313451809623,1.6890933346062804,1.8316657002360677
41,1.8381082931646524,1.6891538266556712,1.832827539489673
42,1.838452589016753,1.689208466404924,1.833020246828707
43,1.837922194895272,1.6892478450799522,1.832172772374016
44,1.8365403211916598,1.6892705637806902,1.8302250342628064
45,1.8343998212783863,1.6892788581573925,1.8272252715052888
46,1.8316994288478035,1.6892705306458398,1.8234166523899895
47,1.82872923608786,1.6892474036628065,1.8192453376782207
48,1.8258439626175755,1.689219762722905,1.8152572118436185
49,1.823455019499928,1.6891905640641722,1.8120278264767826
50,1.8219121808822925,1.6891651035497746,1.81012783378077
51,1.8214795448528691,1.6891371304996479,1.8098778126719661
52,1.8222273755759095,1.6891008150844147,1.8113069686645897
53,1.8240344467254492,1.6890537643584962,1.8140883704724784
54,1.8266069641509377,1.688994009654743,1.8176788948595333
55,1.8295526919654383,1.688922262801149,1.8215184303137442
56,1.8324412587351693,1.6888480830116395,1.8250976359120572
57,1.8348809815824223,1.6887652653093916,1.8280133313645188
58,1.8365660841091753,1.6886755163296343,1.8300022934191524
59,1.837312131644057,1.688578426647491,1.8309612567432392
60,1.8370676349146298,1.6884778920834818,1.8308970631121066
61,1.8358917061132365,1.6883696256735075,1.8298920507248218
62,1.8338926847750388,1.6882551752340298,1.8280602678323326
63,1.8311904177498133,1.6881375133800811,1.8255339605739702
64,1.8279054580024257,1.6880180569121632,1.8224344025023829
65,1.8241506323646814,1.6878917601923593,1.8188834140856807
66,1.8200408566874056,1.6877552129970952,1.8149870683590825
67,1.8156751447592299,1.6876100339828588,1.8108460686077326
68,1.8111314061350716,1.6874516707258864,1.8065268959100254
69,1.806473777697871,1.6872824320016198,1.8020956535308887
70,1.8017527607683175,1.6871083331184265,1.79759646414187
71,1.797003542653288,1.686925980229728,1.7930589948599331
72,1.7922522808416201,1.6867351745264219,1.7885146316248006
73,1.7875197059430254,1.6865364968205412,1.783979751431523
74,1.7828304603838692,1.686333249171321,1.7794786676431236
75,1.7781986900792717,1.6861312834980389,1.7750195055343092
76,1.7736327324431544,1.685926571440773,1.7706196730890975
