,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,1.0543253421783447,1.0543253421783447,1.056915521621704
1,1.0547950267791748,1.055073857307434,1.0570975542068481
2,1.055068016052246,1.0556361675262451,1.0572469234466553
3,1.0558078289031982,1.0571768283843994,1.057159423828125
4,1.0570869445800781,1.0577888488769531,1.057420253753662
5,1.0585609674453735,1.0603703260421753,1.0583325624465942
6,1.0604735612869263,1.0629645586013794,1.0587158203125
7,1.0619068145751953,1.0648562908172607,1.0588881969451904
8,1.0641154050827026,1.067111849784851,1.0599809885025024
9,1.0669870376586914,1.0708189010620117,1.0606451034545898
10,1.0693708658218384,1.0736258029937744,1.0608494281768799
11,1.0729625225067139,1.0781567096710205,1.061954140663147
12,1.0762088298797607,1.082157850265503,1.0631103515625
13,1.0801408290863037,1.0880581140518188,1.0639336109161377
14,1.085262656211853,1.0938910245895386,1.0649003982543945
15,1.090233564376831,1.0983562469482422,1.0664606094360352
16,1.0953800678253174,1.1060404777526855,1.067976713180542
17,1.101487398147583,1.113680362701416,1.070008635520935
18,1.1069974899291992,1.121567726135254,1.071641206741333
19,1.1132304668426514,1.1306133270263672,1.0741078853607178
20,1.1217398643493652,1.1411622762680054,1.0772731304168701
21,1.1293208599090576,1.1518268585205078,1.0800142288208008
22,1.1372259855270386,1.1645888090133667,1.0834153890609741
23,1.1483148336410522,1.178828477859497,1.0875152349472046
24,1.1588177680969238,1.1934583187103271,1.092231273651123
25,1.1679555177688599,1.2092103958129883,1.096738576889038
26,1.1794328689575195,1.2312839031219482,1.1033935546875
27,1.1918766498565674,1.2500019073486328,1.111006259918213
28,1.203967571258545,1.2736740112304688,1.119297742843628
29,1.2155964374542236,1.2973026037216187,1.1268161535263062
30,1.230043649673462,1.3236428499221802,1.1373052597045898
31,1.2464014291763306,1.3523329496383667,1.1494805812835693
32,1.2602038383483887,1.385837197303772,1.1639459133148193
33,1.277031421661377,1.419447660446167,1.1814132928848267
34,1.2906414270401,1.459202766418457,1.1995692253112793
35,1.3063020706176758,1.4973993301391602,1.2175211906433105
36,1.3196340799331665,1.5410127639770508,1.2404823303222656
37,1.3366146087646484,1.5819857120513916,1.2665951251983643
38,1.3548259735107422,1.6281108856201172,1.2937976121902466
39,1.3661229610443115,1.6693120002746582,1.3231035470962524
40,1.3828601837158203,1.7225786447525024,1.3504046201705933
41,1.3953911066055298,1.770835280418396,1.3873953819274902
42,1.4072227478027344,1.8100428581237793,1.4222350120544434
43,1.4178930521011353,1.8554165363311768,1.4602771997451782
44,1.4269200563430786,1.8981142044067383,1.4895211458206177
45,1.4371356964111328,1.931240200996399,1.524731993675232
46,1.441999912261963,1.9658106565475464,1.5611801147460938
47,1.4451558589935303,2.001293659210205,1.5822105407714844
48,1.4486922025680542,2.0157837867736816,1.6033310890197754
49,1.4556474685668945,2.0288078784942627,1.6139321327209473
50,1.4518296718597412,2.03190541267395,1.6284239292144775
51,1.4538044929504395,2.030576705932617,1.6143633127212524
52,1.4534671306610107,2.018700361251831,1.6148027181625366
53,1.448164701461792,1.9962077140808105,1.5972034931182861
54,1.4415897130966187,1.9688057899475098,1.576631784439087
55,1.4359369277954102,1.936093807220459,1.5466402769088745
56,1.42952561378479,1.8995634317398071,1.5155819654464722
57,1.4200094938278198,1.8589584827423096,1.487534761428833
58,1.4115188121795654,1.819711685180664,1.44975745677948
59,1.3979005813598633,1.7798906564712524,1.4109079837799072
60,1.3851416110992432,1.7414755821228027,1.3748109340667725
61,1.374725103378296,1.6868395805358887,1.343295693397522
62,1.360325574874878,1.6380066871643066,1.3173882961273193
63,1.345859408378601,1.595389485359192,1.2823394536972046
64,1.3318103551864624,1.553048849105835,1.2549874782562256
65,1.3136966228485107,1.512123703956604,1.2321513891220093
66,1.2986358404159546,1.4701241254806519,1.2099404335021973
67,1.283637285232544,1.4407386779785156,1.190871000289917
68,1.2685706615447998,1.4046814441680908,1.1707266569137573
69,1.2534748315811157,1.3736472129821777,1.1592984199523926
70,1.239241600036621,1.339935541152954,1.144961953163147
71,1.22654128074646,1.3131706714630127,1.1337099075317383
72,1.21122145652771,1.2884925603866577,1.1229007244110107
73,1.1990323066711426,1.2648216485977173,1.1146745681762695
74,1.1881375312805176,1.2379071712493896,1.1077594757080078
75,1.1758031845092773,1.2218563556671143,1.101090431213379
76,1.1654107570648193,1.2024396657943726,1.0944292545318604
77,1.1554605960845947,1.1879276037216187,1.0897574424743652
78,1.1458152532577515,1.1739221811294556,1.0863815546035767
79,1.1377737522125244,1.1608660221099854,1.0815470218658447
80,1.1287012100219727,1.1487340927124023,1.0777095556259155
81,1.1218369007110596,1.138401746749878,1.075718641281128
82,1.1143314838409424,1.128685712814331,1.0725526809692383
83,1.1075007915496826,1.1192017793655396,1.07118558883667
84,1.1012765169143677,1.1113983392715454,1.06827974319458
85,1.0963306427001953,1.1053178310394287,1.066614031791687
86,1.0909056663513184,1.0986080169677734,1.0657302141189575
87,1.087188720703125,1.0924077033996582,1.064432144165039
88,1.08163583278656,1.0871111154556274,1.0632169246673584
89,1.0786347389221191,1.082597017288208,1.061747431755066
90,1.0747666358947754,1.078645944595337,1.0613832473754883
91,1.0715725421905518,1.0745755434036255,1.059802770614624
92,1.0685912370681763,1.0713887214660645,1.059891700744629
93,1.0664085149765015,1.0679807662963867,1.0589830875396729
94,1.064422607421875,1.065765142440796,1.0586395263671875
95,1.0622532367706299,1.0638673305511475,1.058255910873413
96,1.0608420372009277,1.0620574951171875,1.05790376663208
97,1.0595877170562744,1.0603523254394531,1.057580828666687
98,1.0580281019210815,1.05906343460083,1.056950330734253
99,1.057492733001709,1.057997226715088,1.0568848848342896
100,1.0571821928024292,1.056915521621704,1.0571821928024292
