,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,1.041330099105835,1.041330099105835,1.039621353149414
1,1.0417425632476807,1.0408802032470703,1.0407600402832031
2,1.0424607992172241,1.041961669921875,1.0398467779159546
3,1.0434694290161133,1.0436792373657227,1.0404638051986694
4,1.0445387363433838,1.0446434020996094,1.039809226989746
5,1.0455271005630493,1.0467844009399414,1.0398528575897217
6,1.0476789474487305,1.048575520515442,1.0409588813781738
7,1.0500142574310303,1.0504581928253174,1.0411826372146606
8,1.0526998043060303,1.0541367530822754,1.0410430431365967
9,1.0548205375671387,1.0573546886444092,1.0414326190948486
10,1.0584927797317505,1.0613577365875244,1.0419197082519531
11,1.062331199645996,1.0651271343231201,1.0436720848083496
12,1.066084384918213,1.0696465969085693,1.0442566871643066
13,1.071112871170044,1.0754523277282715,1.0449678897857666
14,1.075962781906128,1.081531047821045,1.0458616018295288
15,1.0810225009918213,1.087754726409912,1.0472819805145264
16,1.086559534072876,1.0947483777999878,1.048943042755127
17,1.0943872928619385,1.1037929058074951,1.0513098239898682
18,1.1014900207519531,1.1123186349868774,1.05281662940979
19,1.1079885959625244,1.1223920583724976,1.0551902055740356
20,1.1163783073425293,1.1343588829040527,1.0579748153686523
21,1.125867247581482,1.1451795101165771,1.061105489730835
22,1.1342754364013672,1.1594538688659668,1.0664137601852417
23,1.144429326057434,1.1762256622314453,1.06947922706604
24,1.155565619468689,1.1926229000091553,1.0754363536834717
25,1.1653969287872314,1.2127445936203003,1.0812289714813232
26,1.1781747341156006,1.23423433303833,1.0897780656814575
27,1.1917415857315063,1.255594253540039,1.097428321838379
28,1.2042443752288818,1.2791061401367188,1.1082390546798706
29,1.219310998916626,1.3109960556030273,1.1173311471939087
30,1.2341234683990479,1.3376420736312866,1.1321574449539185
31,1.2494386434555054,1.3725543022155762,1.1482372283935547
32,1.2659142017364502,1.4030494689941406,1.1660544872283936
33,1.281898856163025,1.4394068717956543,1.1843466758728027
34,1.2962316274642944,1.4842846393585205,1.2092620134353638
35,1.3171017169952393,1.5216299295425415,1.2307500839233398
36,1.3315222263336182,1.5644845962524414,1.2636562585830688
37,1.3469910621643066,1.6047945022583008,1.2956517934799194
38,1.3650295734405518,1.6497572660446167,1.326267957687378
39,1.3807135820388794,1.6943670511245728,1.367954134941101
40,1.401427149772644,1.7408947944641113,1.4021897315979004
41,1.4106450080871582,1.7845962047576904,1.4422564506530762
42,1.4255167245864868,1.8313478231430054,1.4915571212768555
43,1.4377129077911377,1.876347541809082,1.535945177078247
44,1.4457213878631592,1.9170820713043213,1.5761990547180176
45,1.455510139465332,1.960307002067566,1.610508680343628
46,1.462390422821045,1.9910643100738525,1.6409196853637695
47,1.4697041511535645,2.0273098945617676,1.666724681854248
48,1.4790377616882324,2.049243450164795,1.6936389207839966
49,1.4795928001403809,2.0742788314819336,1.7026960849761963
50,1.4828433990478516,2.090667963027954,1.7096052169799805
51,1.4836642742156982,2.093587875366211,1.704939603805542
52,1.4792662858963013,2.091198682785034,1.6855069398880005
53,1.479032278060913,2.0799646377563477,1.6620155572891235
54,1.4765037298202515,2.0623836517333984,1.6350555419921875
55,1.4714417457580566,2.03739070892334,1.6022663116455078
56,1.4698764085769653,2.0124897956848145,1.5628236532211304
57,1.4571876525878906,1.9753106832504272,1.5311717987060547
58,1.4504258632659912,1.933972954750061,1.4879313707351685
59,1.436589241027832,1.8947160243988037,1.4442005157470703
60,1.4240763187408447,1.8542283773422241,1.4135630130767822
61,1.4156392812728882,1.8111615180969238,1.3735003471374512
62,1.3969060182571411,1.7685924768447876,1.336210012435913
63,1.380549430847168,1.723542332649231,1.306386947631836
64,1.3659999370574951,1.6682541370391846,1.272813081741333
65,1.350419044494629,1.622649908065796,1.2493069171905518
66,1.3306492567062378,1.575737714767456,1.2238494157791138
67,1.3092262744903564,1.539499044418335,1.1970767974853516
68,1.2957751750946045,1.4950603246688843,1.1782355308532715
69,1.2762556076049805,1.4474596977233887,1.1589009761810303
70,1.2625371217727661,1.4143972396850586,1.1438615322113037
71,1.2446470260620117,1.3771886825561523,1.1286946535110474
72,1.229454517364502,1.3449013233184814,1.1187738180160522
73,1.2135443687438965,1.3116123676300049,1.1082611083984375
74,1.2013018131256104,1.2886786460876465,1.0982599258422852
75,1.1872427463531494,1.2586042881011963,1.0893638134002686
76,1.1754608154296875,1.235290765762329,1.083763837814331
77,1.161639928817749,1.212735652923584,1.0776875019073486
78,1.1495299339294434,1.1925156116485596,1.0729496479034424
79,1.1393815279006958,1.1753509044647217,1.0689711570739746
80,1.1301534175872803,1.1592892408370972,1.0663479566574097
81,1.1208873987197876,1.1430928707122803,1.0608237981796265
82,1.1119245290756226,1.132035493850708,1.0592706203460693
83,1.104170799255371,1.1196411848068237,1.0562680959701538
84,1.096703052520752,1.1093392372131348,1.0539991855621338
85,1.0898327827453613,1.0998296737670898,1.0525732040405273
86,1.0841939449310303,1.0917606353759766,1.0502839088439941
87,1.0777024030685425,1.0846858024597168,1.0493597984313965
88,1.0721458196640015,1.0773193836212158,1.0479377508163452
89,1.068642497062683,1.0725306272506714,1.0465092658996582
90,1.063149094581604,1.0663063526153564,1.0456864833831787
91,1.0590978860855103,1.061274766921997,1.044143557548523
92,1.0560438632965088,1.0584626197814941,1.0439341068267822
93,1.0525954961776733,1.0548899173736572,1.0434966087341309
94,1.05067777633667,1.0509583950042725,1.0419949293136597
95,1.04705810546875,1.0487208366394043,1.042079210281372
96,1.0450422763824463,1.0461041927337646,1.0411169528961182
97,1.04392409324646,1.0447131395339966,1.041224718093872
98,1.042367935180664,1.0427446365356445,1.0406197309494019
99,1.0412378311157227,1.041253685951233,1.0400290489196777
100,1.0399311780929565,1.039621353149414,1.0399311780929565
