,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,0.9290000200271606,0.9290000200271606,0.931399941444397
1,0.9283999800682068,0.9284999966621399,0.9307999610900879
2,0.9291999340057373,0.9293000102043152,0.9307999610900879
3,0.9294999837875366,0.9287999868392944,0.9315999746322632
4,0.929599940776825,0.9282000064849854,0.9312000274658203
5,0.9292999505996704,0.9297000169754028,0.9314000010490417
6,0.9297999739646912,0.9291999936103821,0.930899977684021
7,0.9294999837875366,0.9283999800682068,0.930899977684021
8,0.9296000003814697,0.928600013256073,0.9309999942779541
9,0.9297000169754028,0.9280999302864075,0.9307000041007996
10,0.9284999966621399,0.9280999898910522,0.9311000108718872
11,0.9287999868392944,0.9287999868392944,0.9300999641418457
12,0.928600013256073,0.9284999370574951,0.9296999573707581
13,0.9282000064849854,0.9276999831199646,0.9292999505996704
14,0.9279999732971191,0.9277999401092529,0.9284999966621399
15,0.9277000427246094,0.9263999462127686,0.9276999831199646
16,0.9271999597549438,0.9254000186920166,0.9273999929428101
17,0.9263999462127686,0.9244999885559082,0.9274999499320984
18,0.9264999628067017,0.9230999946594238,0.9266999959945679
19,0.9266999959945679,0.9227999448776245,0.9253999590873718
20,0.9257999658584595,0.9220999479293823,0.9243000149726868
21,0.9249999523162842,0.9208999872207642,0.923799991607666
22,0.9246999621391296,0.9204999804496765,0.9214999675750732
23,0.9251999855041504,0.919700026512146,0.920199990272522
24,0.9233999848365784,0.9184999465942383,0.9186999797821045
25,0.9230999946594238,0.9162999391555786,0.9175999760627747
26,0.92249995470047,0.9156000018119812,0.9132999777793884
27,0.920799970626831,0.913599967956543,0.911899983882904
28,0.9208999872207642,0.9110999703407288,0.909600019454956
29,0.9196999669075012,0.9075999855995178,0.9074000120162964
30,0.9178999662399292,0.9050999879837036,0.9042999744415283
31,0.9168999791145325,0.9018999934196472,0.9015999436378479
32,0.9155999422073364,0.8967000246047974,0.8981999754905701
33,0.9143999814987183,0.8919999599456787,0.8949999809265137
34,0.9125000238418579,0.8866999745368958,0.889799952507019
35,0.911799967288971,0.8799999952316284,0.8852999210357666
36,0.9101999998092651,0.8722999691963196,0.8776000142097473
37,0.9090999364852905,0.8609999418258667,0.8720999956130981
38,0.906999945640564,0.8521000146865845,0.8642999529838562
39,0.9055999517440796,0.8416999578475952,0.8549000024795532
40,0.9042999744415283,0.8267999887466431,0.8432999849319458
41,0.9024999737739563,0.8086999654769897,0.8308999538421631
42,0.9015999436378479,0.7875000238418579,0.8172999620437622
43,0.8989999890327454,0.7634000182151794,0.8016999959945679
44,0.8968999981880188,0.7323999404907227,0.7886999845504761
45,0.8962999582290649,0.6983000040054321,0.7731999754905701
46,0.8931999206542969,0.6603999733924866,0.7572000026702881
47,0.8930999636650085,0.6136000156402588,0.7424999475479126
48,0.8913999795913696,0.5733000040054321,0.7321000099182129
49,0.8908999562263489,0.5449999570846558,0.722100019454956
50,0.892300009727478,0.5238000154495239,0.7167999744415283
51,0.8914999961853027,0.5389000177383423,0.7166999578475952
52,0.892300009727478,0.5582000017166138,0.7223999500274658
53,0.892799973487854,0.5927000045776367,0.7314000129699707
54,0.8946999311447144,0.6409000158309937,0.741100013256073
55,0.8963000178337097,0.6785999536514282,0.7598999738693237
56,0.8976999521255493,0.7197999954223633,0.7758999466896057
57,0.8990999460220337,0.7524999976158142,0.7925999760627747
58,0.9012999534606934,0.7809000015258789,0.8072999715805054
59,0.9025999307632446,0.798799991607666,0.8234999775886536
60,0.9031000137329102,0.8173999786376953,0.8353999853134155
61,0.9050999879837036,0.8303999900817871,0.8476999998092651
62,0.9062999486923218,0.8445999622344971,0.8579999804496765
63,0.9088999629020691,0.8543999791145325,0.8668999671936035
64,0.910099983215332,0.8637999892234802,0.876800000667572
65,0.9103000164031982,0.8704000115394592,0.8821999430656433
66,0.9132999777793884,0.8788999915122986,0.8883000016212463
67,0.9148999452590942,0.8873000144958496,0.8926999568939209
68,0.9160999655723572,0.8926999568939209,0.8971999883651733
69,0.9196000099182129,0.8978999853134155,0.9016000032424927
70,0.918999969959259,0.9027999639511108,0.902999997138977
71,0.9196999669075012,0.9061999917030334,0.906999945640564
72,0.9217999577522278,0.9106999635696411,0.9097999930381775
73,0.9223999977111816,0.9113999605178833,0.9129999876022339
74,0.9233999252319336,0.9155999422073364,0.9132000207901001
75,0.9230999946594238,0.9162000417709351,0.9157999753952026
76,0.9232000112533569,0.9186999797821045,0.9174999594688416
77,0.9248999357223511,0.9194999933242798,0.9190000295639038
78,0.9251999855041504,0.9209999442100525,0.9208999872207642
79,0.9268999695777893,0.920799970626831,0.9218999743461609
80,0.9271999597549438,0.9209999442100525,0.9240999817848206
81,0.9279000163078308,0.9241999387741089,0.9243999719619751
82,0.9282000064849854,0.9239000082015991,0.9250999689102173
83,0.9284999966621399,0.9258999824523926,0.9256999492645264
84,0.9283999800682068,0.9261000156402588,0.9271999597549438
85,0.929099977016449,0.9261000156402588,0.9282999634742737
86,0.9298999309539795,0.9283999800682068,0.9276999831199646
87,0.930400013923645,0.9290000200271606,0.9286999702453613
88,0.9301999807357788,0.9286999702453613,0.9285999536514282
89,0.9302999973297119,0.930400013923645,0.9294999837875366
90,0.9311000108718872,0.9296000003814697,0.9296000003814697
91,0.930899977684021,0.9299999475479126,0.9302999973297119
92,0.9306999444961548,0.9306999444961548,0.9301999807357788
93,0.9312999248504639,0.9307999610900879,0.9305999875068665
94,0.931399941444397,0.9307999610900879,0.9312999844551086
95,0.9320999979972839,0.9306999444961548,0.9311999678611755
96,0.9314999580383301,0.9312000274658203,0.9318000078201294
97,0.931399941444397,0.931399941444397,0.9314000010490417
98,0.9316999912261963,0.9314999580383301,0.9318000078201294
99,0.9317999482154846,0.9312000274658203,0.9323999881744385
100,0.9306999444961548,0.931399941444397,0.9306999444961548
