weight_decay,hidden_features,num_models,max_avg,std_avg,max_merged,std_merged,loss_ratio,acc_ratio
0.0,450,6,0.9999479002845935,0.30301453534025735,0.9332315708501652,0.20753324065155115,1.3341160672797183,0.7499278618244776
0.0,500,2,0.9999658293998279,0.3029102974901565,0.9982205676956298,0.272800163053476,1.0891935726240514,0.9451407437846723
0.0,500,3,0.9999658293998279,0.30291029768058664,0.9982205688382109,0.2728001634819439,1.089193570571268,0.9451407437846723
0.0,500,4,0.9999662426967845,0.30302348253699024,0.9709601887879661,0.24011556551860164,1.1669365658341653,0.8962480726400548
0.0,500,5,0.9999660856236284,0.3032315881393207,0.9499418994489188,0.20261905182855197,1.291940232360264,0.7653425890217251
0.0,500,6,0.9999620089515711,0.3031176561936022,0.9345798909473724,0.1908136107289372,1.3418973554874234,0.6768680199913618
0.0,550,2,0.9999763767559308,0.30387475234441486,0.9967798982946255,0.2732528098189412,1.0853421245986472,0.9488712503865581
0.0,550,3,0.9999763767559308,0.30387475215398463,0.9967798982946255,0.2732528098189412,1.0853421239034957,0.9488712503865581
0.0,550,4,0.9999763387968491,0.30391521378954883,0.9846010832740857,0.20663312858285995,1.2617557990730264,0.7564151008209955
0.0,550,5,0.9999735266827166,0.30361444881548894,0.91473953430645,0.18404490388810826,1.3085881250931026,0.7317839034308805
0.0,550,6,0.9999712510611684,0.303556550844028,0.8857305562153411,0.17593855903552363,1.3472858080625525,0.6618782028854266
0.0,600,2,0.9999821296515174,0.30466196712213583,0.9978296939557353,0.27040499872483387,1.0999606384590255,0.9223711340206187
0.0,600,3,0.9999821296515174,0.3046619668364906,0.9978296939557353,0.27040499872483387,1.0999606383180869,0.9223711340206187
0.0,600,4,0.999980363475121,0.30414155979379937,0.9680624282398163,0.22736838640877233,1.219063372298025,0.8071573307689667
0.0,600,5,0.999979789550312,0.30407325280741004,0.9355285546650141,0.20679680779338264,1.275588891135541,0.7894411218808001
0.0,600,6,0.9999783192198878,0.3038967161513746,0.8806352815308129,0.15649022633275286,1.3544765135741308,0.7520300070071309
0.0,650,2,0.9999822301986498,0.3036292548092029,0.9979809214131901,0.2758216537035311,1.0761633454711823,0.96436468349874
0.0,650,3,0.9999822301986498,0.3036292548092029,0.9979809214131901,0.2758216537035311,1.0761633457473434,0.96436468349874
0.0,650,4,0.9999833698597705,0.30386175686558975,0.9700252143338847,0.21265985595342068,1.2191455317598976,0.8757623518125128
0.0,650,5,0.9999820168216388,0.3037617092077344,0.9242063690298281,0.19903983532811126,1.2831572348140539,0.7989518573703951
0.0,650,6,0.9999824948965932,0.3037119322881912,0.8789772315147205,0.18267499143704058,1.330507135410581,0.8002506883655941
0.0,700,2,0.9999861191636839,0.3037576738256997,0.9987312096376388,0.2777077892717843,1.0669022587341161,0.9624576879679967
0.0,700,3,0.9999861191636839,0.3037576739209148,0.9987312096376388,0.2777077892717843,1.0669022587341161,0.9624576879679967
0.0,700,4,0.999986954263478,0.3038386179171939,0.9717309979585033,0.2209689813776138,1.2307184448597552,0.8113517397105614
0.0,700,5,0.999987954053635,0.30353489865700656,0.9641435953755729,0.219202816343536,1.2392284522073598,0.8076172877527974
0.0,700,6,0.9999874313037616,0.3035771391833552,0.9131151359683027,0.19520048516246077,1.2939429256548531,0.7789207835407169
0.0,750,2,0.9999897619025013,0.30418649482460447,0.9986524738061923,0.2791822668843376,1.082958998918904,0.9263828912194119
0.0,750,3,0.9999897619025013,0.3041864946817818,0.9986524738061923,0.2791822668843376,1.082958999057946,0.9263828912194119
0.0,750,4,0.9999898188411237,0.3039795469742613,0.9795259145882945,0.23757656851706033,1.1852486361812316,0.8912112386499914
0.0,750,5,0.9999909363806057,0.30405785164798793,0.9227925005812234,0.20358732909249802,1.2577809282253058,0.8533319626840739
0.0,750,6,0.9999899222066226,0.3039467829294479,0.8838831266275229,0.17914279005207573,1.3247058366854745,0.7511881982593667
0.0,800,2,0.999993041110115,0.30330513079707233,0.9982390860779978,0.2848419589927783,1.0516155624600916,0.9720337240386593
0.0,800,3,0.999993041110115,0.3033051306066422,0.9982390860779978,0.2848419589927783,1.051615562190174,0.9720337240386593
0.0,800,4,0.9999922185152358,0.3034082216957507,0.9835870418304833,0.250920578599357,1.1420961028307832,0.9319310746462951
0.0,800,5,0.9999915548978142,0.30333010021585244,0.9546086818646318,0.2167186450939209,1.2231061706684645,0.8892313223925828
0.0,800,6,0.999991269538197,0.3033678008915898,0.9085096315073129,0.1881821098419043,1.308108263916841,0.8276662626096604
0.0,850,2,0.9999909437121675,0.30344582018189536,0.9981004789995309,0.2787447116626337,1.0630915368311173,0.9627498330164929
0.0,850,3,0.9999909437121675,0.30344582018189536,0.9981004789995309,0.2787447116626337,1.0630915364218614,0.9627498330164929
0.0,850,4,0.9999907061187857,0.3032176429852129,0.9829146675408458,0.22862548454881856,1.1847746306152622,0.9085925722899822
0.0,850,5,0.9999916577301086,0.3035152010833874,0.9343192207927521,0.1921100094200323,1.2967023530319375,0.7692110195383707
0.0,850,6,0.9999922300679994,0.3036138890269465,0.8791521277290564,0.17528533830810278,1.3207786376265227,0.810519397835329
0.0,900,2,0.9999921626557177,0.30440381969125885,0.9980251493926247,0.291540315166449,1.042698094255506,0.9783281733746129
0.0,900,3,0.9999921626557177,0.3044038202625494,0.9980251493926247,0.291540315166449,1.0426980939883974,0.9783281733746129
0.0,900,4,0.9999929474819456,0.30462187522262557,0.9859393511336452,0.2522579701944662,1.1538508345521308,0.9014549582086472
0.0,900,5,0.9999934095925036,0.30463785613878086,0.9162742474589485,0.20079315922702082,1.2602042045107722,0.8420455424607369
0.0,900,6,0.9999936848783646,0.30468341393973497,0.8937303614311706,0.17663891208819307,1.3138216020275473,0.8099332013854527
0.0,950,2,0.9999937653160704,0.3034134133936117,0.9989960761115955,0.27759782374857334,1.0927655469865076,0.8980410303871663
0.0,950,3,0.9999937653160704,0.303413413679257,0.9989960761115955,0.27759782374857334,1.0927655475475828,0.8980410303871663
0.0,950,4,0.9999946656699379,0.3043095060049916,0.9829874804225592,0.23048880186895973,1.1950639077160032,0.8355995055624228
0.0,950,5,0.9999945909260942,0.3041103233973058,0.9267936781191597,0.18424831735440336,1.2928067444347344,0.7673616473616474
0.0,950,6,0.999994755019776,0.3041587348753652,0.8995694994164732,0.18315348105308726,1.3150301146563763,0.7732669396489641
0.0,1000,2,0.9999955976352143,0.30450024848547985,0.9994256069865851,0.2977347027379484,1.0372091488552113,0.9760402236929865
0.0,1000,3,0.9999955976352143,0.3045002484378723,0.9994256069865851,0.2977347027379484,1.0372091488552113,0.9760402236929865
0.0,1000,4,0.9999941185005684,0.30409253338655345,0.9913503628569289,0.2461121238934727,1.1608974698698409,0.8734034174571105
0.0,1000,5,0.9999939472721027,0.3039042711638795,0.9626721431272098,0.22261080883752804,1.2363230855113496,0.824021987619121
0.0,1000,6,0.9999942899892886,0.3037530988740464,0.8913037485588854,0.18171483835282798,1.2948455076106005,0.8032008875374944
0.02,50,2,0.9631738575121847,0.2573319587844629,0.9018483194299399,0.2335702149441448,1.1134888682633826,0.8562049978822532
0.02,50,3,0.96317385798826,0.25733195845121015,0.9018483194299399,0.2335702149441448,1.1134888665896632,0.8562049978822532
0.02,50,4,0.9619063804832638,0.25540174627964235,0.8767072518412679,0.20577300499422482,1.1284745511729768,0.8728655423722846
0.02,50,5,0.9616869037238934,0.2547682777951701,0.9180634075079482,0.20898036277903537,1.1363967044437473,0.8278192907876324
0.02,50,6,0.9616551987279337,0.2543004162490558,0.8880607449589446,0.19757791253895804,1.1789211178011931,0.7374590769880663
0.02,100,2,0.979653383881901,0.272687631578872,0.9705739754457443,0.24940063216434882,1.0688788814854964,0.9543538229323895
0.02,100,3,0.9796533833106105,0.27268763167408705,0.9705739754457443,0.24940063216434882,1.0688788836859013,0.9543538229323895
0.02,100,4,0.9797118686385556,0.2727792071331296,0.9486166335904179,0.2337523060389601,1.0936425896097284,0.947116551652391
0.02,100,5,0.9795903299277583,0.27279917065042275,0.9463941353959398,0.2309141215234519,1.1076426056030442,0.9168705429181199
0.02,100,6,0.9793382321302883,0.2728050709722903,0.9387962538213395,0.2309545894114735,1.1210915202412963,0.863214226220223
0.02,150,2,0.9854706624826304,0.2805624715150736,0.9810395773988181,0.2694495909701521,1.0315044709057553,0.9751714107625181
0.02,150,3,0.9854706620065549,0.2805624708961755,0.9810395773988181,0.2694495909701521,1.0315044691298552,0.9751714107625181
0.02,150,4,0.9852318405089413,0.28046009296807234,0.9764279165207007,0.2652625020700522,1.0418996895291925,0.9688429351960717
0.02,150,5,0.9852973474576451,0.2804368966208479,0.9626483205027474,0.25947786720035176,1.046880294120068,0.9768189597054401
0.02,150,6,0.9852819659077703,0.28042249692895543,0.9676799170506267,0.26041398099817026,1.0438734578698943,0.9836235704352518
0.02,200,2,0.9889629747920905,0.2847554510393844,0.9843428481501132,0.27817800936226644,1.0169906575875753,0.9928556636984883
0.02,200,3,0.9889629743160151,0.28475545037287875,0.9843254394043749,0.2781838700413323,1.0169900258226676,0.9928556636984883
0.02,200,4,0.9889727688698976,0.2846730941146834,0.982386410617219,0.2752108791003974,1.0247286135146616,0.9854196178696057
0.02,200,5,0.98906330040659,0.28467962381462697,0.9833600387786524,0.2736828558551618,1.027887471290985,0.9831140578058635
0.02,200,6,0.9892611753445465,0.28494212802606655,0.9748724571432168,0.2717083803000161,1.0323120906067147,0.978362245849655
0.02,250,2,0.9909232459700527,0.28788255578793653,0.9858459489414105,0.281959759732024,1.0100783398517397,0.9949800755576257
0.02,250,3,0.9909232459700527,0.2878825556927215,0.9858574379747287,0.2819613622971617,1.0100768905812427,0.9949800755576257
0.02,250,4,0.9914930911617666,0.28838565939277633,0.983554858940478,0.27982168685133085,1.0153872105117596,0.9939433792482869
0.02,250,5,0.9912562266515847,0.2882182197734571,0.9801404238128053,0.27768213270952147,1.0215020148512286,0.9903941014590582
0.02,250,6,0.9913252956189286,0.28827749277456116,0.979482886890253,0.27763115398038307,1.0186391635780094,0.9957327227310574
0.02,300,2,0.9928553348151259,0.28992491755813077,0.9884223336228928,0.28510291126970283,1.0070511746050121,0.9968992248062015
0.02,300,3,0.9928553342438353,0.2899249169868402,0.9884646538728342,0.28508842058075123,1.0070748308656994,0.996795865633075
0.02,300,4,0.9932646820593439,0.2902029134468022,0.9853319369565946,0.2831401869702263,1.014069337433935,0.9922392384105959
0.02,300,5,0.99354583696245,0.29042027569331297,0.9837282035297479,0.2818316989622939,1.014525349859511,0.9935223091672281
0.02,300,6,0.9935831244380328,0.29056125871670513,0.9858098970815397,0.28153928895347036,1.0186067717273133,0.9873779767456321
0.02,350,2,0.9938927592751318,0.2914183647773517,0.9927244388257352,0.2871386752532313,1.0067588133832832,0.9980859758936423
0.02,350,3,0.9938927580373356,0.29141836425366874,0.9926237867663081,0.2871044161030279,1.0067780437024827,0.9978790543686307
0.02,350,4,0.9938173231225425,0.29135748855095195,0.9895966106329482,0.2856801808261262,1.0101162846680265,0.9941391436254569
0.02,350,5,0.9937736260148282,0.29157453551650425,0.9883376689383778,0.2845771466962065,1.0107567338149959,0.9954136760552433
0.02,350,6,0.9934404562075679,0.2914777658617916,0.9874213016071258,0.28377449388702075,1.0123354530703965,0.9961225039915401
0.02,400,2,0.9946761199841484,0.2936388188467239,0.9933850338664679,0.290456442215953,1.0071964709748944,0.9944866326849058
0.02,400,3,0.9946761185559221,0.29363881903715405,0.9936802293926763,0.2904965783270022,1.0070167339863731,0.9947987100800999
0.02,400,4,0.99493618209522,0.2939702513309333,0.9915636964499379,0.2886879481256199,1.0060227852014179,0.9994087162185663
0.02,400,5,0.9948452598275468,0.2940530811254971,0.9902249789847353,0.2874350883899786,1.0071718959679838,1.0023771583814425
0.02,400,6,0.9948603563415357,0.2941684314808526,0.9877324866029782,0.28654116106490357,1.0074448762514123,1.004159612048243
0.02,450,2,0.9955381960533678,0.2947745535986873,0.9925064806359264,0.2904004529832651,1.002534147354626,1.0009360374414977
0.02,450,3,0.9955381958629377,0.29477455326543445,0.992546925148644,0.2904057115221176,1.0025113860589157,1.0008320332813312
0.02,450,4,0.9952527555033042,0.2945760154622558,0.9916728879697025,0.2886970639228821,1.0059082286258618,1.0009371095376927
0.02,450,5,0.9952046434624127,0.29459965862214754,0.9899139459521625,0.28814325212670594,1.0071353397061997,0.999609771325997
0.02,450,6,0.9953565099368842,0.2945493550155871,0.9886191420661755,0.28727390143437126,1.0072153890168123,1.0029345043601323
0.02,500,2,0.9963782018365952,0.2962388053012732,0.9940310010133079,0.2922881739779402,0.9978454057688211,1.0104731329930003
0.02,500,3,0.9963782019318103,0.29623880501562794,0.99401261326604,0.2920224197185078,0.9978240119501074,1.0118414820272617
0.02,500,4,0.9963688860559108,0.29600123881785884,0.9926162958145142,0.290524385036371,1.001316412576887,1.007056768558952
0.02,500,5,0.9960177464607044,0.2957580879854318,0.9917027268546839,0.2898324791806194,1.00315738359162,1.0053598975083011
0.02,500,6,0.9958411891620381,0.2954160540248639,0.9911948886161415,0.28919946814116576,1.0048678705599192,1.0037388252986883
0.02,550,2,0.9956683684080934,0.29592947081064647,0.9938255818888021,0.29263482373743394,1.0015841669342056,1.002235973168322
0.02,550,3,0.9956683689793839,0.2959294707630389,0.9939706708295658,0.2925452229123527,1.0017754906564873,1.0027559669283967
0.02,550,4,0.9958085573265474,0.29617609481968943,0.99304589867211,0.2917163454876921,1.0026890760815719,1.0042275972000831
0.02,550,5,0.9956567322674652,0.2961274618491197,0.992253603836218,0.2903276866617294,1.003409752234216,1.0055447090980085
0.02,550,6,0.9959671755187427,0.29621712340714457,0.9918581578678216,0.2899616115961593,1.0046461951301837,1.0025166912789367
0.02,600,2,0.9961472596413792,0.2966578143378035,0.9943545487361213,0.2934138650140062,1.0030831353380056,0.9997399760777993
0.02,600,3,0.9961472592605188,0.29665781438541106,0.9943571355396186,0.29341078604372167,1.0029604425869836,1.000884081335483
0.02,600,4,0.9966888105272611,0.2967292916533539,0.9940562015905167,0.29245191079359084,1.0035363563012698,1.002222762476991
0.02,600,5,0.9963879659057806,0.2966772014864336,0.9928528835979132,0.29165048978199215,1.0038563166998151,1.0046123778501628
0.02,600,6,0.9961391729287827,0.29663933919260677,0.9926712396807564,0.29101576468053336,1.0049996352977502,1.0029166666666667
0.02,650,2,0.9969698177358974,0.29763049434739564,0.9954274534798278,0.29391041902688364,0.9984844096288876,1.0096600699702365
0.02,650,3,0.9969698173550371,0.2976304948710786,0.9955249788662115,0.29389345388823807,0.9983745331491194,1.0094512035925016
0.02,650,4,0.9967594943996181,0.2974043589113112,0.9941751892193438,0.29296394516103946,1.0004965217053219,1.0073304613674263
0.02,650,5,0.9965850703727703,0.2973871917341845,0.9932578621200099,0.2922762222945119,1.0019739791650724,1.0049492055222715
0.02,650,6,0.9964897612032418,0.2972785254065602,0.9928061472722136,0.2916763382978714,1.0020002292494772,1.007931538300981
0.02,700,2,0.9970948349553557,0.29855044352741666,0.9950970946409451,0.29469429894377247,0.9974814586324228,1.0113290674499107
0.02,700,3,0.9970948349553557,0.29855044333698655,0.9952614928205935,0.29467707729568116,0.9973638984665625,1.0112241686772263
0.02,700,4,0.996812907524637,0.2980640462666147,0.9943979551997809,0.2934846580980685,1.0008200531109743,1.0071600712514408
0.02,700,5,0.9965274100676894,0.2977392191466051,0.9931089362016501,0.29285550964906953,1.0001725416881815,1.0111360903434934
0.02,700,6,0.9966601981903416,0.2976209280589899,0.9926831918402602,0.2924239079411418,1.0019237795904532,1.0074556732034332
0.02,750,2,0.9963359217674206,0.2976106746604268,0.9952136738993489,0.29485791512190723,0.9982315901830912,1.0072528045917035
0.02,750,3,0.9963359211961301,0.29761067446999656,0.9951129641395788,0.29471645949366754,0.998246301981863,1.007878945995304
0.02,750,4,0.9964538695840156,0.2978034347010116,0.9939280462722047,0.2939364644475638,0.9986035258576775,1.0101816660274068
0.02,750,5,0.9966076136397096,0.29781748882878706,0.9937522291375426,0.2933607829835849,1.0004690761305095,1.0069243029970474
0.02,750,6,0.996601735745756,0.2977714534956045,0.9933383502899268,0.2928455657661913,1.0013205801584577,1.0075374785985718
0.02,800,2,0.9964423714735257,0.2974320212587381,0.994884284350057,0.2951004838410277,1.000900217131675,1.0018190322748297
0.02,800,3,0.9964423716639559,0.29743202149677583,0.9947959900664064,0.2951885694132064,1.0006951026503939,1.0025466451847616
0.02,800,4,0.996688266722158,0.2973878887006904,0.993772733897066,0.29411844971080936,1.0006920224179772,1.0051257186396065
0.02,800,5,0.9967966661952173,0.2976882214934681,0.9930807224477822,0.29351098868793574,1.000858725115128,1.007965016398563
0.02,800,6,0.9969889884177869,0.29787246615361107,0.9926725563149863,0.2931862020264038,1.0014748042431123,1.007413732064391
0.02,850,2,0.9975895755016766,0.2990146411207918,0.996794304908655,0.2957758521690917,0.9971990704425677,1.0118004929983742
0.02,850,3,0.9975895756921067,0.2990146417396899,0.9968232382981541,0.29577297591172846,0.9972482039493953,1.0111711333717943
0.02,850,4,0.9976101108887198,0.2988997026563833,0.9957826771675208,0.295075086454233,0.9999826109101844,1.0053630506703815
0.02,850,5,0.9976597273597321,0.29903946631251815,0.9950799361204568,0.2946497901750449,1.000097823448569,1.0075443130498343
0.02,850,6,0.9976303796036937,0.298982186248889,0.9946948924003699,0.29437553054227616,1.0007563845952534,1.0071582110733142
0.02,900,2,0.9972936530082751,0.2991517061433091,0.9960832639624135,0.2959916308855477,0.9971141493601305,1.0097117794486214
0.02,900,3,0.9972936530082751,0.2991517066669921,0.9960211264058805,0.2959776184619806,0.9971117764858973,1.0093984962406015
0.02,900,4,0.9974905844059742,0.2989157943552929,0.9962351346929995,0.295656267541666,0.9991632069699881,1.0065350389321468
0.02,900,5,0.9976660985344896,0.29912298720199076,0.9960695531802436,0.2947680203678509,0.9995513461801516,1.0085059750560976
0.02,900,6,0.9974763140129965,0.2990435299591515,0.9950351374217877,0.29430587537372455,1.000806677770366,1.0066764030878363
0.02,950,2,0.9976987044651288,0.2992436667315114,0.9965561319844791,0.29651883015998254,0.9984475333450559,1.00788964940697
0.02,950,3,0.9976987042746985,0.29924366682672654,0.9966138102376042,0.2966084382214104,0.9985450273058989,1.0075761534040442
0.02,950,4,0.9977843243474016,0.2993199655804009,0.9963855415868302,0.29593467579101224,1.0016106549634065,1.0031989985743595
0.02,950,5,0.9976162323460411,0.2990639280682555,0.9950757902651168,0.29524981099576614,1.001724478523877,1.0041156551185206
0.02,950,6,0.9976726238719953,0.2993270662265083,0.9948429107285155,0.29483580256041625,1.0010255060332516,1.0060601012099377
0.02,1000,2,0.9978774822177217,0.29985488617953404,0.9964075600758148,0.29704653702604883,0.9986246515917797,1.0054353506846452
0.02,1000,3,0.9978774822177217,0.29985488646517927,0.9963833674455222,0.29697932145846917,0.9988045396159306,1.004808194836417
0.02,1000,4,0.9978042831436132,0.29979916454884953,0.9958454400967485,0.29599920286538123,0.998685491666814,1.008285754073249
0.02,1000,5,0.997810986428596,0.29971607462666666,0.9952454071837111,0.29553786558084216,0.9989523806176752,1.0097918897041545
0.02,1000,6,0.9978775490206271,0.3002580416088287,0.9946730498688671,0.2951628809538893,0.9972217619311989,1.0122911344696177
0.04,50,2,0.9390867180146348,0.22696278753657692,0.920594903798149,0.20445547917018683,1.081281310103653,0.8722271984825334
0.04,50,3,0.9390867187763555,0.22696278760798821,0.920594903798149,0.20445547917018683,1.0812813114304727,0.8722271984825334
0.04,50,4,0.9388204782534713,0.22716789093578713,0.876568724362614,0.19590567780759768,1.1022304529392977,0.8387300917624723
0.04,50,5,0.9387803105786204,0.22721392404252347,0.898699586574262,0.1968695608000405,1.1072077081604086,0.8130501238602225
0.04,50,6,0.9385168630855913,0.22733815840829297,0.8649136584025984,0.1886510024912441,1.1201746966526631,0.8815223805108321
0.04,100,2,0.9644887573041093,0.2547255145094265,0.9535269021226195,0.2411507626596731,1.0308470639951877,0.9913577675968346
0.04,100,3,0.96448875806583,0.2547255140333511,0.9535269021226195,0.2411507626596731,1.0308470632674855,0.9913577675968346
0.04,100,4,0.9646858204160127,0.2544625750301491,0.9313927963138008,0.22658610420105174,1.0687798199067902,0.9446161325046009
0.04,100,5,0.9653277927027724,0.2545445697566572,0.9383364940603701,0.22815226889646853,1.0714288020465406,0.9397609188217829
0.04,100,6,0.9648265089089879,0.2544458369096628,0.9377818932167639,0.22607854894174936,1.0808301441488377,0.8960849645980841
0.04,150,2,0.9741007340982699,0.2658627129400881,0.9701005759330603,0.2576165248791631,1.01630128615593,0.9950738916256158
0.04,150,3,0.9741007359073566,0.26586271308291076,0.9701005759330603,0.2576165248791631,1.016301286766946,0.9950738916256158
0.04,150,4,0.9743666523180831,0.2660662753069109,0.9624796909646104,0.2539381399607887,1.0240471303979,0.992142337914085
0.04,150,5,0.9741719594588296,0.26602822604080356,0.9554393388592778,0.25025863755053984,1.0260094193330525,0.99799922047551
0.04,150,6,0.9745297811282709,0.26616052836655807,0.9593187309682559,0.24964352604299309,1.0316313587031334,0.9878416294294919
0.04,200,2,0.9790165667145396,0.272785429280406,0.975581234445968,0.2656113316837591,1.0134129643699157,0.9963053546339179
0.04,200,3,0.9790165665241095,0.2727854299469116,0.9756395538774923,0.2656002024682566,1.0134292778417457,0.9963053546339179
0.04,200,4,0.9797706945508687,0.27293193692597334,0.9697490709658247,0.2635009050750123,1.0217883290127125,0.9867313355274555
0.04,200,5,0.9800076145238389,0.27298644577828457,0.9663009793994526,0.26080589781934843,1.023412783197766,0.9927523054942201
0.04,200,6,0.9799328545792797,0.2730658340187499,0.9652303897153837,0.25989429428935434,1.0312020713073535,0.975929704743264
0.04,250,2,0.9825474778874614,0.277497960879399,0.9792158443706865,0.270294649722858,1.0105311783424453,1.0018199781602621
0.04,250,3,0.9825474782683217,0.27749796026050094,0.9792845649079392,0.27031455624598666,1.0105212633473484,1.0018199781602621
0.04,250,4,0.983193571003862,0.277800221285754,0.972568338290571,0.26812608868550186,1.013150590037541,1.0009358427784132
0.04,250,5,0.983222839883722,0.27774396226905024,0.9778005589311496,0.26637831482643515,1.0163401546703599,1.0002338695008186
0.04,250,6,0.9827968785176262,0.2776395016775345,0.9717533508428751,0.2652409000518604,1.0178842183384802,1.0010617479285506
0.04,300,2,0.9860203964070391,0.2814771115494231,0.9813431796555321,0.2752290840346973,1.003767137394022,1.0092050209205021
