,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,0.9332000017166138,0.9332000017166138,0.9334999322891235
1,0.9323999881744385,0.9340000152587891,0.9324999451637268
2,0.9340999722480774,0.9333999752998352,0.9332000017166138
3,0.9337999820709229,0.9336999654769897,0.9325000047683716
4,0.9340999126434326,0.9343999624252319,0.9329999685287476
5,0.9328999519348145,0.9340999722480774,0.9328999519348145
6,0.9341999292373657,0.9333000183105469,0.9322999715805054
7,0.9343999624252319,0.9332000017166138,0.9315999746322632
8,0.9341000318527222,0.9334999322891235,0.9320999979972839
9,0.9341999888420105,0.9330999851226807,0.9314999580383301
10,0.9328999519348145,0.9325999617576599,0.9316999912261963
11,0.9336999654769897,0.9329999685287476,0.9315999746322632
12,0.9340999722480774,0.9332999587059021,0.9315999746322632
13,0.9329999685287476,0.9325999617576599,0.9304999709129333
14,0.9334999322891235,0.9323999881744385,0.9304999709129333
15,0.9332000017166138,0.9314999580383301,0.9291999340057373
16,0.932699978351593,0.9307999610900879,0.9292999505996704
17,0.9323999881744385,0.9305999875068665,0.9275999665260315
18,0.9319000244140625,0.9294999837875366,0.9269999265670776
19,0.9316999912261963,0.9286999702453613,0.9254999160766602
20,0.9307000041007996,0.9271999597549438,0.9243999719619751
21,0.9307999610900879,0.9270999431610107,0.9233999848365784
22,0.9301999807357788,0.9254999160766602,0.9221000075340271
23,0.9293000102043152,0.9240999221801758,0.9204999804496765
24,0.9284999966621399,0.9223999977111816,0.9191999435424805
25,0.9279999732971191,0.9203000068664551,0.9169999361038208
26,0.9271999597549438,0.9193999767303467,0.9153000116348267
27,0.9273999929428101,0.9153000116348267,0.9129999876022339
28,0.925000011920929,0.9133999347686768,0.910099983215332
29,0.924799919128418,0.9106000065803528,0.9075999855995178
30,0.9225000143051147,0.9061999320983887,0.9043999910354614
31,0.921299934387207,0.903499960899353,0.8993999361991882
32,0.9194999933242798,0.8980000019073486,0.8962000012397766
33,0.9182000160217285,0.8919999599456787,0.8894999623298645
34,0.9180999994277954,0.8863999843597412,0.8824999928474426
35,0.9174999594688416,0.8789999485015869,0.8750999569892883
36,0.916700005531311,0.8715000152587891,0.8650999665260315
37,0.9143999814987183,0.8608999252319336,0.8536999821662903
38,0.9147999882698059,0.8476999998092651,0.8429999351501465
39,0.9106000065803528,0.8315999507904053,0.8291000127792358
40,0.9109999537467957,0.8132999539375305,0.8170000314712524
41,0.9090999364852905,0.7930999994277954,0.8004999160766602
42,0.9070000052452087,0.7666999697685242,0.7777999639511108
43,0.9056999683380127,0.7358999848365784,0.757099986076355
44,0.9042999744415283,0.6985999345779419,0.7379000186920166
45,0.9031999707221985,0.6559000015258789,0.717199981212616
