,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,1.0312225818634033,1.0312225818634033,1.0360441207885742
1,1.0315641164779663,1.0316622257232666,1.0362728834152222
2,1.032374620437622,1.0322721004486084,1.035766363143921
3,1.0330123901367188,1.0330547094345093,1.0360280275344849
4,1.03395676612854,1.0341112613677979,1.035717487335205
5,1.035085678100586,1.035038709640503,1.0359896421432495
6,1.0367012023925781,1.0363487005233765,1.036077857017517
7,1.0385186672210693,1.0388250350952148,1.0367677211761475
8,1.0402992963790894,1.0405592918395996,1.0372819900512695
9,1.0430291891098022,1.043145775794983,1.0385661125183105
10,1.0454472303390503,1.0458837747573853,1.0383800268173218
11,1.0485684871673584,1.0487794876098633,1.039085030555725
12,1.0520721673965454,1.0522916316986084,1.0401898622512817
13,1.0550947189331055,1.0567374229431152,1.0413029193878174
14,1.0595765113830566,1.0609068870544434,1.042973518371582
15,1.0641483068466187,1.065151572227478,1.0435229539871216
16,1.0691108703613281,1.070826768875122,1.0451397895812988
17,1.0735981464385986,1.0761834383010864,1.046218752861023
18,1.0791646242141724,1.082991123199463,1.0484046936035156
19,1.0852586030960083,1.0901679992675781,1.0506761074066162
20,1.0919415950775146,1.0971181392669678,1.0528740882873535
21,1.0998680591583252,1.1072250604629517,1.0556352138519287
22,1.1060218811035156,1.1162562370300293,1.0586116313934326
23,1.1145118474960327,1.126891851425171,1.0616154670715332
24,1.1224396228790283,1.137467861175537,1.0659674406051636
25,1.1320335865020752,1.150391936302185,1.0700584650039673
26,1.1411354541778564,1.1644378900527954,1.074999213218689
27,1.1508944034576416,1.180203914642334,1.07951819896698
28,1.1622775793075562,1.1980701684951782,1.0859432220458984
29,1.172712802886963,1.2153481245040894,1.0934364795684814
30,1.1836726665496826,1.2365829944610596,1.1006062030792236
31,1.1954790353775024,1.258876085281372,1.1090363264083862
32,1.2084345817565918,1.2827523946762085,1.1198755502700806
33,1.2208712100982666,1.3119162321090698,1.13151216506958
34,1.2336446046829224,1.3420891761779785,1.1443517208099365
35,1.2472970485687256,1.375914454460144,1.1594645977020264
36,1.259981632232666,1.4127113819122314,1.1770384311676025
37,1.2737046480178833,1.4521892070770264,1.1950507164001465
38,1.286306381225586,1.496659278869629,1.2152149677276611
39,1.2988052368164062,1.5427587032318115,1.241124153137207
40,1.31119704246521,1.5915968418121338,1.2672340869903564
41,1.3214126825332642,1.6450326442718506,1.2950303554534912
42,1.3334286212921143,1.6984220743179321,1.3273162841796875
43,1.341180443763733,1.7538315057754517,1.3596739768981934
44,1.351515531539917,1.806898832321167,1.390718698501587
45,1.3584519624710083,1.8582395315170288,1.426163911819458
46,1.363857626914978,1.9049487113952637,1.4566967487335205
47,1.370209813117981,1.9444431066513062,1.4841760396957397
48,1.3734239339828491,1.9763453006744385,1.5099635124206543
49,1.3766084909439087,1.9983943700790405,1.5248217582702637
50,1.3775150775909424,2.007845878601074,1.5392308235168457
51,1.3774676322937012,2.006824493408203,1.5412578582763672
52,1.3749797344207764,1.9934170246124268,1.5345509052276611
53,1.3714040517807007,1.9714703559875488,1.523247241973877
54,1.3695043325424194,1.937114953994751,1.5023581981658936
55,1.3640851974487305,1.8975156545639038,1.476358413696289
56,1.3562016487121582,1.8519399166107178,1.4457135200500488
57,1.3486459255218506,1.80253005027771,1.4117004871368408
58,1.3392424583435059,1.7478276491165161,1.3792109489440918
59,1.3291760683059692,1.6970746517181396,1.3439443111419678
60,1.3187259435653687,1.645033597946167,1.3099384307861328
61,1.3072848320007324,1.5954844951629639,1.2791640758514404
62,1.294613003730774,1.545544147491455,1.2509688138961792
63,1.2819746732711792,1.5008187294006348,1.2238082885742188
64,1.2685127258300781,1.4581645727157593,1.2011563777923584
65,1.2566876411437988,1.4192302227020264,1.1793630123138428
66,1.243558645248413,1.383373498916626,1.1610411405563354
67,1.231594443321228,1.3502389192581177,1.1459192037582397
68,1.2185871601104736,1.321080207824707,1.1320929527282715
69,1.2063530683517456,1.2922906875610352,1.1196759939193726
70,1.193974494934082,1.267846941947937,1.1083554029464722
71,1.1827868223190308,1.2422778606414795,1.0995131731033325
72,1.17190420627594,1.2234704494476318,1.0911885499954224
73,1.1607084274291992,1.2034895420074463,1.0846683979034424
74,1.1514642238616943,1.1855536699295044,1.078461766242981
75,1.1421375274658203,1.171064853668213,1.0725594758987427
76,1.132124662399292,1.1571667194366455,1.0673151016235352
77,1.1237759590148926,1.14340078830719,1.0638759136199951
78,1.1167876720428467,1.1324689388275146,1.0597032308578491
79,1.109105110168457,1.1213724613189697,1.0573941469192505
80,1.1012941598892212,1.1109956502914429,1.0538312196731567
81,1.0944766998291016,1.1028780937194824,1.0514743328094482
82,1.0884870290756226,1.0943694114685059,1.0500218868255615
83,1.0823742151260376,1.0878660678863525,1.0475317239761353
84,1.0775021314620972,1.0812788009643555,1.0459553003311157
85,1.0724847316741943,1.075356364250183,1.044230580329895
86,1.0673390626907349,1.0701484680175781,1.042837381362915
87,1.0634784698486328,1.0645990371704102,1.041612982749939
88,1.0590708255767822,1.0609756708145142,1.0407367944717407
89,1.0555757284164429,1.0574920177459717,1.0396606922149658
90,1.0529009103775024,1.053206443786621,1.0384814739227295
91,1.0497448444366455,1.0504364967346191,1.0386120080947876
92,1.047008991241455,1.0479753017425537,1.0373244285583496
93,1.0449965000152588,1.04512619972229,1.0371026992797852
94,1.0429555177688599,1.0430452823638916,1.0373754501342773
95,1.041163444519043,1.0412778854370117,1.0360355377197266
96,1.0393402576446533,1.0402920246124268,1.0359628200531006
97,1.0383450984954834,1.0388057231903076,1.0359444618225098
98,1.0374531745910645,1.0375310182571411,1.035551905632019
99,1.0364573001861572,1.0369694232940674,1.035874843597412
100,1.0356767177581787,1.0360441207885742,1.0356767177581787
