,a-b-rebasin,a-b-orig,b-orig-b-rebasin
0,1.0244243144989014,1.0244243144989014,1.0269966125488281
1,1.0251984596252441,1.0248801708221436,1.027435302734375
2,1.025346040725708,1.025306224822998,1.027104377746582
3,1.0260425806045532,1.0262010097503662,1.0268447399139404
4,1.0270981788635254,1.0272328853607178,1.0273454189300537
5,1.028421401977539,1.028817892074585,1.0278260707855225
6,1.030084490776062,1.030055284500122,1.0280282497406006
7,1.0315513610839844,1.031927466392517,1.0278334617614746
8,1.0335204601287842,1.0341534614562988,1.0288249254226685
9,1.0362861156463623,1.036834955215454,1.0292625427246094
10,1.0386548042297363,1.040165662765503,1.0300450325012207
11,1.0409702062606812,1.0426137447357178,1.030822992324829
12,1.0445857048034668,1.046074390411377,1.0319256782531738
13,1.0486838817596436,1.0506953001022339,1.0323586463928223
14,1.0523836612701416,1.0547505617141724,1.0340847969055176
15,1.056635856628418,1.0599654912948608,1.0358734130859375
16,1.0613863468170166,1.0655791759490967,1.0368964672088623
17,1.0668423175811768,1.071319341659546,1.0392279624938965
18,1.071946620941162,1.0782078504562378,1.0413012504577637
19,1.078246831893921,1.0853866338729858,1.0437686443328857
20,1.0849454402923584,1.0944507122039795,1.0468862056732178
21,1.091192364692688,1.103053331375122,1.050541877746582
22,1.0997612476348877,1.1134740114212036,1.0537952184677124
23,1.1073436737060547,1.1245486736297607,1.0576555728912354
24,1.1161593198776245,1.1383342742919922,1.0623316764831543
25,1.1256777048110962,1.1502740383148193,1.0676928758621216
26,1.135414958000183,1.1669230461120605,1.0741286277770996
27,1.1449753046035767,1.1823432445526123,1.0805240869522095
28,1.1567825078964233,1.2007052898406982,1.0887150764465332
29,1.1683769226074219,1.2209498882293701,1.0965576171875
30,1.180672526359558,1.244120717048645,1.1082983016967773
31,1.1934003829956055,1.2678451538085938,1.1198819875717163
32,1.2050817012786865,1.2963931560516357,1.1330788135528564
33,1.220314860343933,1.3251758813858032,1.147091269493103
34,1.2331912517547607,1.3596563339233398,1.1641477346420288
35,1.2484073638916016,1.3953559398651123,1.1844297647476196
36,1.2623600959777832,1.43528151512146,1.206661581993103
37,1.2769017219543457,1.4793821573257446,1.2318313121795654
38,1.2915621995925903,1.523698329925537,1.2582902908325195
39,1.3050951957702637,1.571977138519287,1.287582278251648
